run_id,run_kind,negative_control_type,template,true_ipv_rad,true_ipv_source,counterpart_ipv_rad,intensity,seed_index,seed,n_steps,solver_mode,history_window,min_observation,persistent_k,frame_rows,run_status,reason_code,persistent_onset_step,persistent_concentration_any,run_estimate_ipv_log,signed_error_rad,abs_error_rad,zero_abs_error_rad,half_grid_success,one_grid_success,zero_half_grid_success,zero_one_grid_success,collision_any,opportunity_any,accepted_frame_count
interactive|ambiguous_priority_crossing|t0|c1|strong|s2,interactive,,ambiguous_priority_crossing,-0.7853981633974483,on_grid,0.7853981633974483,strong,2,2026082932,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.00011078777684735719,0.7852873756206009,0.7852873756206009,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c0|weak|s0,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,-0.7853981633974483,weak,0,2026082900,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.5951627807768818,1.184211403324968,1.184211403324968,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c0|weak|s1,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,-0.7853981633974483,weak,1,2026082901,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7410047189044355,1.3300533414525217,1.3300533414525217,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c0|weak|s2,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,-0.7853981633974483,weak,2,2026082902,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7137500358730808,1.302798658421167,1.302798658421167,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c0|strong|s0,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,-0.7853981633974483,strong,0,2026082910,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.8122336520434008,1.401282274591487,1.401282274591487,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c0|strong|s1,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,-0.7853981633974483,strong,1,2026082911,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7841459156081916,1.3731945381562778,1.3731945381562778,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c0|strong|s2,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,-0.7853981633974483,strong,2,2026082912,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7832300690690184,1.3722786916171046,1.3722786916171046,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c1|weak|s0,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,0.7853981633974483,weak,0,2026082920,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7803307351123241,1.3693793576604103,1.3693793576604103,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c1|weak|s1,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,0.7853981633974483,weak,1,2026082921,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7589316319058959,1.347980254453982,1.347980254453982,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c1|weak|s2,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,0.7853981633974483,weak,2,2026082922,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.49938832636454455,1.0884369489126309,1.0884369489126309,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c1|strong|s0,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,0.7853981633974483,strong,0,2026082930,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.005057165275295892,0.5839914572727903,0.5839914572727903,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c1|strong|s1,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,0.7853981633974483,strong,1,2026082931,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.0005039238134377492,0.5885446987346484,0.5885446987346484,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t1|c1|strong|s2,interactive,,ambiguous_priority_crossing,-0.5890486225480862,off_grid,0.7853981633974483,strong,2,2026082932,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.0021057096853675478,0.5869429128627187,0.5869429128627187,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c0|weak|s0,interactive,,ambiguous_priority_crossing,0.0,on_grid,-0.7853981633974483,weak,0,2026082900,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.5625088341187672,0.5625088341187672,0.5625088341187672,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c0|weak|s1,interactive,,ambiguous_priority_crossing,0.0,on_grid,-0.7853981633974483,weak,1,2026082901,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6735714200392974,0.6735714200392974,0.6735714200392974,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c0|weak|s2,interactive,,ambiguous_priority_crossing,0.0,on_grid,-0.7853981633974483,weak,2,2026082902,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7394840215797047,0.7394840215797047,0.7394840215797047,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c0|strong|s0,interactive,,ambiguous_priority_crossing,0.0,on_grid,-0.7853981633974483,strong,0,2026082910,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7773985821472802,0.7773985821472802,0.7773985821472802,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c0|strong|s1,interactive,,ambiguous_priority_crossing,0.0,on_grid,-0.7853981633974483,strong,1,2026082911,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7783268465711801,0.7783268465711801,0.7783268465711801,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c0|strong|s2,interactive,,ambiguous_priority_crossing,0.0,on_grid,-0.7853981633974483,strong,2,2026082912,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.73343617852017,0.73343617852017,0.73343617852017,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c1|weak|s0,interactive,,ambiguous_priority_crossing,0.0,on_grid,0.7853981633974483,weak,0,2026082920,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7773060376256142,0.7773060376256142,0.7773060376256142,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c1|weak|s1,interactive,,ambiguous_priority_crossing,0.0,on_grid,0.7853981633974483,weak,1,2026082921,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.766312048652865,0.766312048652865,0.766312048652865,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c1|weak|s2,interactive,,ambiguous_priority_crossing,0.0,on_grid,0.7853981633974483,weak,2,2026082922,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7816995602999289,0.7816995602999289,0.7816995602999289,0.0,False,False,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c1|strong|s0,interactive,,ambiguous_priority_crossing,0.0,on_grid,0.7853981633974483,strong,0,2026082930,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.07190838349477387,0.07190838349477387,0.07190838349477387,0.0,True,True,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c1|strong|s1,interactive,,ambiguous_priority_crossing,0.0,on_grid,0.7853981633974483,strong,1,2026082931,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.1830347365141028,0.1830347365141028,0.1830347365141028,0.0,True,True,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t2|c1|strong|s2,interactive,,ambiguous_priority_crossing,0.0,on_grid,0.7853981633974483,strong,2,2026082932,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.06092251115116379,0.06092251115116379,0.06092251115116379,0.0,True,True,True,True,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c0|weak|s0,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,-0.7853981633974483,weak,0,2026082900,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.5647395732917775,-0.024309049256308723,0.024309049256308723,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c0|weak|s1,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,-0.7853981633974483,weak,1,2026082901,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7258201602916347,0.13677153774354844,0.13677153774354844,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c0|weak|s2,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,-0.7853981633974483,weak,2,2026082902,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7853857257802801,0.1963371032321939,0.1963371032321939,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c0|strong|s0,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,-0.7853981633974483,strong,0,2026082910,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.8065819371417773,0.21753331459369107,0.21753331459369107,0.5890486225480862,False,True,False,False,False,True,11.0
interactive|ambiguous_priority_crossing|t3|c0|strong|s1,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,-0.7853981633974483,strong,1,2026082911,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6475316754115629,0.05848305286347666,0.05848305286347666,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c0|strong|s2,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,-0.7853981633974483,strong,2,2026082912,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7815676033820699,0.19251898083398367,0.19251898083398367,0.5890486225480862,True,True,False,False,False,True,11.0
interactive|ambiguous_priority_crossing|t3|c1|weak|s0,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,0.7853981633974483,weak,0,2026082920,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7812173418116357,0.1921687192635495,0.1921687192635495,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c1|weak|s1,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,0.7853981633974483,weak,1,2026082921,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7354892674568023,0.1464406449087161,0.1464406449087161,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c1|weak|s2,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,0.7853981633974483,weak,2,2026082922,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7792115005522264,0.19016287800414022,0.19016287800414022,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c1|strong|s0,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,0.7853981633974483,strong,0,2026082930,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.5608362839957044,-0.02821233855238181,0.02821233855238181,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c1|strong|s1,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,0.7853981633974483,strong,1,2026082931,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7514364441913073,0.16238782164322108,0.16238782164322108,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t3|c1|strong|s2,interactive,,ambiguous_priority_crossing,0.5890486225480862,off_grid,0.7853981633974483,strong,2,2026082932,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7587139814054037,0.16966535885731748,0.16966535885731748,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c0|weak|s0,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,-0.7853981633974483,weak,0,2026082900,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.5647564270911849,-0.22064173630626338,0.22064173630626338,0.7853981633974483,False,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c0|weak|s1,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,-0.7853981633974483,weak,1,2026082901,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7310727558860882,-0.05432540751136006,0.05432540751136006,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c0|weak|s2,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,-0.7853981633974483,weak,2,2026082902,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7853895246856392,-8.638711809116906e-06,8.638711809116906e-06,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c0|strong|s0,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,-0.7853981633974483,strong,0,2026082910,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6522058182030371,-0.13319234519441114,0.13319234519441114,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c0|strong|s1,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,-0.7853981633974483,strong,1,2026082911,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6213705674468257,-0.16402759595062255,0.16402759595062255,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c0|strong|s2,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,-0.7853981633974483,strong,2,2026082912,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.752877317627939,-0.03252084576950931,0.03252084576950931,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c1|weak|s0,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,0.7853981633974483,weak,0,2026082920,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7739444208804223,-0.011453742517026022,0.011453742517026022,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c1|weak|s1,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,0.7853981633974483,weak,1,2026082921,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6918449458665437,-0.09355321753090462,0.09355321753090462,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c1|weak|s2,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,0.7853981633974483,weak,2,2026082922,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7852154286659924,-0.00018273473145591357,0.00018273473145591357,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c1|strong|s0,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,0.7853981633974483,strong,0,2026082930,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7328714877782385,-0.05252667561920976,0.05252667561920976,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c1|strong|s1,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,0.7853981633974483,strong,1,2026082931,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7764458206881071,-0.008952342709341199,0.008952342709341199,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|ambiguous_priority_crossing|t4|c1|strong|s2,interactive,,ambiguous_priority_crossing,0.7853981633974483,on_grid,0.7853981633974483,strong,2,2026082932,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7852958924873472,-0.00010227091010106548,0.00010227091010106548,0.7853981633974483,True,True,False,False,False,True,12.0
interactive|merge|t0|c0|weak|s0,interactive,,merge,-0.7853981633974483,on_grid,-0.7853981633974483,weak,0,2026083000,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.4087855087280756,0.37661265466937266,0.37661265466937266,0.7853981633974483,False,True,False,False,False,True,12.0
interactive|merge|t0|c0|weak|s1,interactive,,merge,-0.7853981633974483,on_grid,-0.7853981633974483,weak,1,2026083001,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.4040101663684419,0.3813879970290064,0.3813879970290064,0.7853981633974483,False,True,False,False,False,True,12.0
interactive|merge|t0|c0|weak|s2,interactive,,merge,-0.7853981633974483,on_grid,-0.7853981633974483,weak,2,2026083002,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.3968887526936613,0.388509410703787,0.388509410703787,0.7853981633974483,False,True,False,False,False,True,12.0
interactive|merge|t0|c0|strong|s0,interactive,,merge,-0.7853981633974483,on_grid,-0.7853981633974483,strong,0,2026083010,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.06018725732472908,0.8455854207221773,0.8455854207221773,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|merge|t0|c0|strong|s1,interactive,,merge,-0.7853981633974483,on_grid,-0.7853981633974483,strong,1,2026083011,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7400833568925339,1.5254815202899823,1.5254815202899823,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|merge|t0|c0|strong|s2,interactive,,merge,-0.7853981633974483,on_grid,-0.7853981633974483,strong,2,2026083012,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6182299618404279,1.4036281252378762,1.4036281252378762,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|merge|t0|c1|weak|s0,interactive,,merge,-0.7853981633974483,on_grid,0.7853981633974483,weak,0,2026083020,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12827647293437924,0.9136746363318275,0.9136746363318275,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|merge|t0|c1|weak|s1,interactive,,merge,-0.7853981633974483,on_grid,0.7853981633974483,weak,1,2026083021,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.1266844194771699,0.9120825828746182,0.9120825828746182,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|merge|t0|c1|weak|s2,interactive,,merge,-0.7853981633974483,on_grid,0.7853981633974483,weak,2,2026083022,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.1250595260436796,0.9104576894411278,0.9104576894411278,0.7853981633974483,False,False,False,False,False,True,12.0
interactive|merge|t0|c1|strong|s0,interactive,,merge,-0.7853981633974483,on_grid,0.7853981633974483,strong,0,2026083030,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.04052016306191588,0.8259183264593641,0.8259183264593641,0.7853981633974483,False,False,False,False,False,True,11.0
interactive|merge|t0|c1|strong|s1,interactive,,merge,-0.7853981633974483,on_grid,0.7853981633974483,strong,1,2026083031,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.055975957517487115,0.8413741209149354,0.8413741209149354,0.7853981633974483,False,False,False,False,False,True,10.0
interactive|merge|t0|c1|strong|s2,interactive,,merge,-0.7853981633974483,on_grid,0.7853981633974483,strong,2,2026083032,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.05039502606135904,0.8357931894588073,0.8357931894588073,0.7853981633974483,False,False,False,False,False,True,10.0
interactive|merge|t1|c0|weak|s0,interactive,,merge,-0.5890486225480862,off_grid,-0.7853981633974483,weak,0,2026083000,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.40281253442728715,0.18623608812079906,0.18623608812079906,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|merge|t1|c0|weak|s1,interactive,,merge,-0.5890486225480862,off_grid,-0.7853981633974483,weak,1,2026083001,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.40453403327351745,0.18451458927456876,0.18451458927456876,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|merge|t1|c0|weak|s2,interactive,,merge,-0.5890486225480862,off_grid,-0.7853981633974483,weak,2,2026083002,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.39691314255162213,0.19213547999646408,0.19213547999646408,0.5890486225480862,True,True,False,False,False,True,12.0
interactive|merge|t1|c0|strong|s0,interactive,,merge,-0.5890486225480862,off_grid,-0.7853981633974483,strong,0,2026083010,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.06018725732472908,0.6492358798728153,0.6492358798728153,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t1|c0|strong|s1,interactive,,merge,-0.5890486225480862,off_grid,-0.7853981633974483,strong,1,2026083011,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7326982427792232,1.3217468653273095,1.3217468653273095,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t1|c0|strong|s2,interactive,,merge,-0.5890486225480862,off_grid,-0.7853981633974483,strong,2,2026083012,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6025964549302281,1.1916450774783143,1.1916450774783143,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t1|c1|weak|s0,interactive,,merge,-0.5890486225480862,off_grid,0.7853981633974483,weak,0,2026083020,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12573278758919826,0.7147814101372845,0.7147814101372845,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t1|c1|weak|s1,interactive,,merge,-0.5890486225480862,off_grid,0.7853981633974483,weak,1,2026083021,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12584594896304055,0.7148945715111268,0.7148945715111268,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t1|c1|weak|s2,interactive,,merge,-0.5890486225480862,off_grid,0.7853981633974483,weak,2,2026083022,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12054831765318928,0.7095969402012755,0.7095969402012755,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t1|c1|strong|s0,interactive,,merge,-0.5890486225480862,off_grid,0.7853981633974483,strong,0,2026083030,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.06600466093033755,0.6550532834784237,0.6550532834784237,0.5890486225480862,False,False,False,False,False,True,11.0
interactive|merge|t1|c1|strong|s1,interactive,,merge,-0.5890486225480862,off_grid,0.7853981633974483,strong,1,2026083031,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.07066988661401856,0.6597185091621047,0.6597185091621047,0.5890486225480862,False,False,False,False,False,True,11.0
interactive|merge|t1|c1|strong|s2,interactive,,merge,-0.5890486225480862,off_grid,0.7853981633974483,strong,2,2026083032,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.07351629331244938,0.6625649158605356,0.6625649158605356,0.5890486225480862,False,False,False,False,False,True,10.0
interactive|merge|t2|c0|weak|s0,interactive,,merge,0.0,on_grid,-0.7853981633974483,weak,0,2026083000,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.3929872490334929,-0.3929872490334929,0.3929872490334929,0.0,False,False,True,True,False,True,12.0
interactive|merge|t2|c0|weak|s1,interactive,,merge,0.0,on_grid,-0.7853981633974483,weak,1,2026083001,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.3726747620559565,-0.3726747620559565,0.3726747620559565,0.0,False,True,True,True,False,True,12.0
interactive|merge|t2|c0|weak|s2,interactive,,merge,0.0,on_grid,-0.7853981633974483,weak,2,2026083002,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.3928471782558568,-0.3928471782558568,0.3928471782558568,0.0,False,False,True,True,False,True,12.0
interactive|merge|t2|c0|strong|s0,interactive,,merge,0.0,on_grid,-0.7853981633974483,strong,0,2026083010,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6986821336588818,0.6986821336588818,0.6986821336588818,0.0,False,False,True,True,False,True,12.0
interactive|merge|t2|c0|strong|s1,interactive,,merge,0.0,on_grid,-0.7853981633974483,strong,1,2026083011,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.7744161906580291,0.7744161906580291,0.7744161906580291,0.0,False,False,True,True,False,True,12.0
interactive|merge|t2|c0|strong|s2,interactive,,merge,0.0,on_grid,-0.7853981633974483,strong,2,2026083012,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6234060490929658,0.6234060490929658,0.6234060490929658,0.0,False,False,True,True,False,True,12.0
interactive|merge|t2|c1|weak|s0,interactive,,merge,0.0,on_grid,0.7853981633974483,weak,0,2026083020,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12644389776216755,0.12644389776216755,0.12644389776216755,0.0,True,True,True,True,False,True,12.0
interactive|merge|t2|c1|weak|s1,interactive,,merge,0.0,on_grid,0.7853981633974483,weak,1,2026083021,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.11435535815570094,0.11435535815570094,0.11435535815570094,0.0,True,True,True,True,False,True,12.0
interactive|merge|t2|c1|weak|s2,interactive,,merge,0.0,on_grid,0.7853981633974483,weak,2,2026083022,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12055680770306265,0.12055680770306265,0.12055680770306265,0.0,True,True,True,True,False,True,12.0
interactive|merge|t2|c1|strong|s0,interactive,,merge,0.0,on_grid,0.7853981633974483,strong,0,2026083030,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.1573986396316744,0.1573986396316744,0.1573986396316744,0.0,True,True,True,True,False,True,12.0
interactive|merge|t2|c1|strong|s1,interactive,,merge,0.0,on_grid,0.7853981633974483,strong,1,2026083031,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.13083638638075287,0.13083638638075287,0.13083638638075287,0.0,True,True,True,True,False,True,11.0
interactive|merge|t2|c1|strong|s2,interactive,,merge,0.0,on_grid,0.7853981633974483,strong,2,2026083032,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.12881712192789868,0.12881712192789868,0.12881712192789868,0.0,True,True,True,True,False,True,11.0
interactive|merge|t3|c0|weak|s0,interactive,,merge,0.5890486225480862,off_grid,-0.7853981633974483,weak,0,2026083000,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.4057067590189821,-0.9947553815670683,0.9947553815670683,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t3|c0|weak|s1,interactive,,merge,0.5890486225480862,off_grid,-0.7853981633974483,weak,1,2026083001,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.3735364845427843,-0.9625851070908705,0.9625851070908705,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t3|c0|weak|s2,interactive,,merge,0.5890486225480862,off_grid,-0.7853981633974483,weak,2,2026083002,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,-0.21301269762785827,-0.8020613201759444,0.8020613201759444,0.5890486225480862,False,False,False,False,False,True,12.0
interactive|merge|t3|c0|strong|s0,interactive,,merge,0.5890486225480862,off_grid,-0.7853981633974483,strong,0,2026083010,16,exact,10,4,3,12,RECOVERED_READING,OK,4.0,True,0.6898217823517878,0.1007731598037016,0.1007731598037016,0.5890486225480862,True,True,False,False,False,True,12.0
