x_low_rad,x_high_rad,y_low_rad,y_high_rad,symmetric_display_count,percent_of_symmetric_points,n_independent_cases
-0.45000000000000007,-0.4,-0.35,-0.30000000000000004,13,0.018651362984218076,34850
-0.45000000000000007,-0.4,-0.30000000000000004,-0.25,13,0.018651362984218076,34850
-0.45000000000000007,-0.4,-0.25,-0.20000000000000007,11,0.015781922525107607,34850
-0.45000000000000007,-0.4,-0.20000000000000007,-0.15000000000000013,16,0.02295552367288379,34850
-0.45000000000000007,-0.4,-0.15000000000000013,-0.10000000000000009,22,0.031563845050215214,34850
-0.45000000000000007,-0.4,-0.10000000000000009,-0.050000000000000044,18,0.02582496413199426,34850
-0.45000000000000007,-0.4,-0.050000000000000044,0.0,29,0.04160688665710186,34850
-0.45000000000000007,-0.4,0.0,0.050000000000000044,26,0.03730272596843615,34850
-0.45000000000000007,-0.4,0.050000000000000044,0.09999999999999987,33,0.04734576757532281,34850
-0.45000000000000007,-0.4,0.09999999999999987,0.1499999999999999,44,0.06312769010043043,34850
-0.45000000000000007,-0.4,0.1499999999999999,0.19999999999999996,48,0.06886657101865136,34850
-0.45000000000000007,-0.4,0.19999999999999996,0.25,53,0.07604017216642756,34850
-0.45000000000000007,-0.4,0.25,0.2999999999999998,51,0.07317073170731707,34850
-0.45000000000000007,-0.4,0.2999999999999998,0.34999999999999987,46,0.06599713055954089,34850
-0.45000000000000007,-0.4,0.34999999999999987,0.3999999999999999,49,0.0703012912482066,34850
-0.45000000000000007,-0.4,0.3999999999999999,0.44999999999999996,46,0.06599713055954089,34850
-0.45000000000000007,-0.4,0.44999999999999996,0.5,32,0.04591104734576758,34850
-0.45000000000000007,-0.4,0.5,0.5499999999999998,34,0.04878048780487805,34850
-0.45000000000000007,-0.4,0.5499999999999998,0.5999999999999999,20,0.028694404591104734,34850
-0.45000000000000007,-0.4,0.5999999999999999,0.6499999999999999,21,0.03012912482065997,34850
-0.45000000000000007,-0.4,0.6499999999999999,0.7,23,0.03299856527977044,34850
-0.45000000000000007,-0.4,0.7,0.7499999999999998,13,0.018651362984218076,34850
-0.45000000000000007,-0.4,0.7499999999999998,0.7999999999999998,12,0.01721664275466284,34850
-0.45000000000000007,-0.4,0.7999999999999998,0.8499999999999999,6,0.00860832137733142,34850
-0.45000000000000007,-0.4,0.8499999999999999,0.8999999999999997,2,0.0028694404591104736,34850
-0.45000000000000007,-0.4,0.8999999999999997,0.95,1,0.0014347202295552368,34850
-0.45000000000000007,-0.4,0.95,0.9999999999999998,2,0.0028694404591104736,34850
-0.45000000000000007,-0.4,0.9999999999999998,1.05,0,0.0,34850
-0.45000000000000007,-0.4,1.05,1.0999999999999999,0,0.0,34850
-0.45000000000000007,-0.4,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.45000000000000007,-0.4,1.1499999999999997,1.2,0,0.0,34850
-0.4,-0.35,-1.2,-1.15,0,0.0,34850
-0.4,-0.35,-1.15,-1.0999999999999999,0,0.0,34850
-0.4,-0.35,-1.0999999999999999,-1.05,1,0.0014347202295552368,34850
-0.4,-0.35,-1.05,-1.0,0,0.0,34850
-0.4,-0.35,-1.0,-0.95,0,0.0,34850
-0.4,-0.35,-0.95,-0.8999999999999999,1,0.0014347202295552368,34850
-0.4,-0.35,-0.8999999999999999,-0.85,0,0.0,34850
-0.4,-0.35,-0.85,-0.8,1,0.0014347202295552368,34850
-0.4,-0.35,-0.8,-0.75,0,0.0,34850
-0.4,-0.35,-0.75,-0.7,2,0.0028694404591104736,34850
-0.4,-0.35,-0.7,-0.65,1,0.0014347202295552368,34850
-0.4,-0.35,-0.65,-0.6,0,0.0,34850
-0.4,-0.35,-0.6,-0.55,2,0.0028694404591104736,34850
-0.4,-0.35,-0.55,-0.5,2,0.0028694404591104736,34850
-0.4,-0.35,-0.5,-0.45000000000000007,7,0.010043041606886658,34850
-0.4,-0.35,-0.45000000000000007,-0.4,3,0.00430416068866571,34850
-0.4,-0.35,-0.4,-0.35,16,0.02295552367288379,34850
-0.4,-0.35,-0.35,-0.30000000000000004,10,0.014347202295552367,34850
-0.4,-0.35,-0.30000000000000004,-0.25,15,0.02152080344332855,34850
-0.4,-0.35,-0.25,-0.20000000000000007,6,0.00860832137733142,34850
-0.4,-0.35,-0.20000000000000007,-0.15000000000000013,21,0.03012912482065997,34850
-0.4,-0.35,-0.15000000000000013,-0.10000000000000009,25,0.03586800573888092,34850
-0.4,-0.35,-0.10000000000000009,-0.050000000000000044,23,0.03299856527977044,34850
-0.4,-0.35,-0.050000000000000044,0.0,38,0.05451936872309899,34850
-0.4,-0.35,0.0,0.050000000000000044,35,0.05021520803443328,34850
-0.4,-0.35,0.050000000000000044,0.09999999999999987,34,0.04878048780487805,34850
-0.4,-0.35,0.09999999999999987,0.1499999999999999,45,0.06456241032998565,34850
-0.4,-0.35,0.1499999999999999,0.19999999999999996,68,0.0975609756097561,34850
-0.4,-0.35,0.19999999999999996,0.25,55,0.07890961262553801,34850
-0.4,-0.35,0.25,0.2999999999999998,60,0.0860832137733142,34850
-0.4,-0.35,0.2999999999999998,0.34999999999999987,62,0.08895265423242468,34850
-0.4,-0.35,0.34999999999999987,0.3999999999999999,56,0.08034433285509326,34850
-0.4,-0.35,0.3999999999999999,0.44999999999999996,41,0.0588235294117647,34850
-0.4,-0.35,0.44999999999999996,0.5,45,0.06456241032998565,34850
-0.4,-0.35,0.5,0.5499999999999998,37,0.05308464849354376,34850
-0.4,-0.35,0.5499999999999998,0.5999999999999999,17,0.024390243902439025,34850
-0.4,-0.35,0.5999999999999999,0.6499999999999999,27,0.03873744619799139,34850
-0.4,-0.35,0.6499999999999999,0.7,14,0.020086083213773316,34850
-0.4,-0.35,0.7,0.7499999999999998,14,0.020086083213773316,34850
-0.4,-0.35,0.7499999999999998,0.7999999999999998,6,0.00860832137733142,34850
-0.4,-0.35,0.7999999999999998,0.8499999999999999,6,0.00860832137733142,34850
-0.4,-0.35,0.8499999999999999,0.8999999999999997,3,0.00430416068866571,34850
-0.4,-0.35,0.8999999999999997,0.95,0,0.0,34850
-0.4,-0.35,0.95,0.9999999999999998,3,0.00430416068866571,34850
-0.4,-0.35,0.9999999999999998,1.05,0,0.0,34850
-0.4,-0.35,1.05,1.0999999999999999,0,0.0,34850
-0.4,-0.35,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.4,-0.35,1.1499999999999997,1.2,0,0.0,34850
-0.35,-0.30000000000000004,-1.2,-1.15,0,0.0,34850
-0.35,-0.30000000000000004,-1.15,-1.0999999999999999,0,0.0,34850
-0.35,-0.30000000000000004,-1.0999999999999999,-1.05,1,0.0014347202295552368,34850
-0.35,-0.30000000000000004,-1.05,-1.0,0,0.0,34850
-0.35,-0.30000000000000004,-1.0,-0.95,0,0.0,34850
-0.35,-0.30000000000000004,-0.95,-0.8999999999999999,0,0.0,34850
-0.35,-0.30000000000000004,-0.8999999999999999,-0.85,0,0.0,34850
-0.35,-0.30000000000000004,-0.85,-0.8,0,0.0,34850
-0.35,-0.30000000000000004,-0.8,-0.75,2,0.0028694404591104736,34850
-0.35,-0.30000000000000004,-0.75,-0.7,0,0.0,34850
-0.35,-0.30000000000000004,-0.7,-0.65,1,0.0014347202295552368,34850
-0.35,-0.30000000000000004,-0.65,-0.6,2,0.0028694404591104736,34850
-0.35,-0.30000000000000004,-0.6,-0.55,6,0.00860832137733142,34850
-0.35,-0.30000000000000004,-0.55,-0.5,2,0.0028694404591104736,34850
-0.35,-0.30000000000000004,-0.5,-0.45000000000000007,4,0.005738880918220947,34850
-0.35,-0.30000000000000004,-0.45000000000000007,-0.4,13,0.018651362984218076,34850
-0.35,-0.30000000000000004,-0.4,-0.35,10,0.014347202295552367,34850
-0.35,-0.30000000000000004,-0.35,-0.30000000000000004,12,0.01721664275466284,34850
-0.35,-0.30000000000000004,-0.30000000000000004,-0.25,18,0.02582496413199426,34850
-0.35,-0.30000000000000004,-0.25,-0.20000000000000007,29,0.04160688665710186,34850
-0.35,-0.30000000000000004,-0.20000000000000007,-0.15000000000000013,21,0.03012912482065997,34850
-0.35,-0.30000000000000004,-0.15000000000000013,-0.10000000000000009,44,0.06312769010043043,34850
-0.35,-0.30000000000000004,-0.10000000000000009,-0.050000000000000044,33,0.04734576757532281,34850
-0.35,-0.30000000000000004,-0.050000000000000044,0.0,42,0.06025824964131994,34850
-0.35,-0.30000000000000004,0.0,0.050000000000000044,40,0.05738880918220947,34850
-0.35,-0.30000000000000004,0.050000000000000044,0.09999999999999987,60,0.0860832137733142,34850
-0.35,-0.30000000000000004,0.09999999999999987,0.1499999999999999,58,0.08321377331420372,34850
-0.35,-0.30000000000000004,0.1499999999999999,0.19999999999999996,79,0.1133428981348637,34850
-0.35,-0.30000000000000004,0.19999999999999996,0.25,67,0.09612625538020086,34850
-0.35,-0.30000000000000004,0.25,0.2999999999999998,76,0.10903873744619798,34850
-0.35,-0.30000000000000004,0.2999999999999998,0.34999999999999987,75,0.10760401721664276,34850
-0.35,-0.30000000000000004,0.34999999999999987,0.3999999999999999,86,0.12338593974175036,34850
-0.35,-0.30000000000000004,0.3999999999999999,0.44999999999999996,74,0.10616929698708752,34850
-0.35,-0.30000000000000004,0.44999999999999996,0.5,55,0.07890961262553801,34850
-0.35,-0.30000000000000004,0.5,0.5499999999999998,42,0.06025824964131994,34850
-0.35,-0.30000000000000004,0.5499999999999998,0.5999999999999999,33,0.04734576757532281,34850
-0.35,-0.30000000000000004,0.5999999999999999,0.6499999999999999,29,0.04160688665710186,34850
-0.35,-0.30000000000000004,0.6499999999999999,0.7,20,0.028694404591104734,34850
-0.35,-0.30000000000000004,0.7,0.7499999999999998,11,0.015781922525107607,34850
-0.35,-0.30000000000000004,0.7499999999999998,0.7999999999999998,7,0.010043041606886658,34850
-0.35,-0.30000000000000004,0.7999999999999998,0.8499999999999999,11,0.015781922525107607,34850
-0.35,-0.30000000000000004,0.8499999999999999,0.8999999999999997,3,0.00430416068866571,34850
-0.35,-0.30000000000000004,0.8999999999999997,0.95,9,0.01291248206599713,34850
-0.35,-0.30000000000000004,0.95,0.9999999999999998,0,0.0,34850
-0.35,-0.30000000000000004,0.9999999999999998,1.05,0,0.0,34850
-0.35,-0.30000000000000004,1.05,1.0999999999999999,3,0.00430416068866571,34850
-0.35,-0.30000000000000004,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.35,-0.30000000000000004,1.1499999999999997,1.2,0,0.0,34850
-0.30000000000000004,-0.25,-1.2,-1.15,0,0.0,34850
-0.30000000000000004,-0.25,-1.15,-1.0999999999999999,0,0.0,34850
-0.30000000000000004,-0.25,-1.0999999999999999,-1.05,0,0.0,34850
-0.30000000000000004,-0.25,-1.05,-1.0,0,0.0,34850
-0.30000000000000004,-0.25,-1.0,-0.95,0,0.0,34850
-0.30000000000000004,-0.25,-0.95,-0.8999999999999999,0,0.0,34850
-0.30000000000000004,-0.25,-0.8999999999999999,-0.85,0,0.0,34850
-0.30000000000000004,-0.25,-0.85,-0.8,1,0.0014347202295552368,34850
-0.30000000000000004,-0.25,-0.8,-0.75,0,0.0,34850
-0.30000000000000004,-0.25,-0.75,-0.7,1,0.0014347202295552368,34850
-0.30000000000000004,-0.25,-0.7,-0.65,4,0.005738880918220947,34850
-0.30000000000000004,-0.25,-0.65,-0.6,3,0.00430416068866571,34850
-0.30000000000000004,-0.25,-0.6,-0.55,4,0.005738880918220947,34850
-0.30000000000000004,-0.25,-0.55,-0.5,7,0.010043041606886658,34850
-0.30000000000000004,-0.25,-0.5,-0.45000000000000007,6,0.00860832137733142,34850
-0.30000000000000004,-0.25,-0.45000000000000007,-0.4,13,0.018651362984218076,34850
-0.30000000000000004,-0.25,-0.4,-0.35,15,0.02152080344332855,34850
-0.30000000000000004,-0.25,-0.35,-0.30000000000000004,18,0.02582496413199426,34850
-0.30000000000000004,-0.25,-0.30000000000000004,-0.25,20,0.028694404591104734,34850
-0.30000000000000004,-0.25,-0.25,-0.20000000000000007,34,0.04878048780487805,34850
-0.30000000000000004,-0.25,-0.20000000000000007,-0.15000000000000013,30,0.0430416068866571,34850
-0.30000000000000004,-0.25,-0.15000000000000013,-0.10000000000000009,34,0.04878048780487805,34850
-0.30000000000000004,-0.25,-0.10000000000000009,-0.050000000000000044,47,0.06743185078909614,34850
-0.30000000000000004,-0.25,-0.050000000000000044,0.0,46,0.06599713055954089,34850
-0.30000000000000004,-0.25,0.0,0.050000000000000044,69,0.09899569583931134,34850
-0.30000000000000004,-0.25,0.050000000000000044,0.09999999999999987,72,0.10329985652797705,34850
-0.30000000000000004,-0.25,0.09999999999999987,0.1499999999999999,92,0.13199426111908177,34850
-0.30000000000000004,-0.25,0.1499999999999999,0.19999999999999996,126,0.1807747489239598,34850
-0.30000000000000004,-0.25,0.19999999999999996,0.25,105,0.15064562410329987,34850
-0.30000000000000004,-0.25,0.25,0.2999999999999998,112,0.16068866571018653,34850
-0.30000000000000004,-0.25,0.2999999999999998,0.34999999999999987,94,0.13486370157819227,34850
-0.30000000000000004,-0.25,0.34999999999999987,0.3999999999999999,79,0.1133428981348637,34850
-0.30000000000000004,-0.25,0.3999999999999999,0.44999999999999996,62,0.08895265423242468,34850
-0.30000000000000004,-0.25,0.44999999999999996,0.5,53,0.07604017216642756,34850
-0.30000000000000004,-0.25,0.5,0.5499999999999998,65,0.09325681492109039,34850
-0.30000000000000004,-0.25,0.5499999999999998,0.5999999999999999,39,0.05595408895265423,34850
-0.30000000000000004,-0.25,0.5999999999999999,0.6499999999999999,24,0.03443328550932568,34850
-0.30000000000000004,-0.25,0.6499999999999999,0.7,35,0.05021520803443328,34850
-0.30000000000000004,-0.25,0.7,0.7499999999999998,20,0.028694404591104734,34850
-0.30000000000000004,-0.25,0.7499999999999998,0.7999999999999998,6,0.00860832137733142,34850
-0.30000000000000004,-0.25,0.7999999999999998,0.8499999999999999,3,0.00430416068866571,34850
-0.30000000000000004,-0.25,0.8499999999999999,0.8999999999999997,2,0.0028694404591104736,34850
-0.30000000000000004,-0.25,0.8999999999999997,0.95,2,0.0028694404591104736,34850
-0.30000000000000004,-0.25,0.95,0.9999999999999998,1,0.0014347202295552368,34850
-0.30000000000000004,-0.25,0.9999999999999998,1.05,0,0.0,34850
-0.30000000000000004,-0.25,1.05,1.0999999999999999,2,0.0028694404591104736,34850
-0.30000000000000004,-0.25,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.30000000000000004,-0.25,1.1499999999999997,1.2,0,0.0,34850
-0.25,-0.20000000000000007,-1.2,-1.15,0,0.0,34850
-0.25,-0.20000000000000007,-1.15,-1.0999999999999999,0,0.0,34850
-0.25,-0.20000000000000007,-1.0999999999999999,-1.05,0,0.0,34850
-0.25,-0.20000000000000007,-1.05,-1.0,0,0.0,34850
-0.25,-0.20000000000000007,-1.0,-0.95,0,0.0,34850
-0.25,-0.20000000000000007,-0.95,-0.8999999999999999,0,0.0,34850
-0.25,-0.20000000000000007,-0.8999999999999999,-0.85,0,0.0,34850
-0.25,-0.20000000000000007,-0.85,-0.8,0,0.0,34850
-0.25,-0.20000000000000007,-0.8,-0.75,0,0.0,34850
-0.25,-0.20000000000000007,-0.75,-0.7,0,0.0,34850
-0.25,-0.20000000000000007,-0.7,-0.65,1,0.0014347202295552368,34850
-0.25,-0.20000000000000007,-0.65,-0.6,3,0.00430416068866571,34850
-0.25,-0.20000000000000007,-0.6,-0.55,5,0.007173601147776184,34850
-0.25,-0.20000000000000007,-0.55,-0.5,9,0.01291248206599713,34850
-0.25,-0.20000000000000007,-0.5,-0.45000000000000007,21,0.03012912482065997,34850
-0.25,-0.20000000000000007,-0.45000000000000007,-0.4,11,0.015781922525107607,34850
-0.25,-0.20000000000000007,-0.4,-0.35,6,0.00860832137733142,34850
-0.25,-0.20000000000000007,-0.35,-0.30000000000000004,29,0.04160688665710186,34850
-0.25,-0.20000000000000007,-0.30000000000000004,-0.25,34,0.04878048780487805,34850
-0.25,-0.20000000000000007,-0.25,-0.20000000000000007,26,0.03730272596843615,34850
-0.25,-0.20000000000000007,-0.20000000000000007,-0.15000000000000013,41,0.0588235294117647,34850
-0.25,-0.20000000000000007,-0.15000000000000013,-0.10000000000000009,55,0.07890961262553801,34850
-0.25,-0.20000000000000007,-0.10000000000000009,-0.050000000000000044,50,0.07173601147776185,34850
-0.25,-0.20000000000000007,-0.050000000000000044,0.0,66,0.09469153515064561,34850
-0.25,-0.20000000000000007,0.0,0.050000000000000044,79,0.1133428981348637,34850
-0.25,-0.20000000000000007,0.050000000000000044,0.09999999999999987,114,0.16355810616929697,34850
-0.25,-0.20000000000000007,0.09999999999999987,0.1499999999999999,121,0.17360114777618363,34850
-0.25,-0.20000000000000007,0.1499999999999999,0.19999999999999996,124,0.17790530846484937,34850
-0.25,-0.20000000000000007,0.19999999999999996,0.25,170,0.24390243902439024,34850
-0.25,-0.20000000000000007,0.25,0.2999999999999998,165,0.23672883787661408,34850
-0.25,-0.20000000000000007,0.2999999999999998,0.34999999999999987,115,0.1649928263988522,34850
-0.25,-0.20000000000000007,0.34999999999999987,0.3999999999999999,126,0.1807747489239598,34850
-0.25,-0.20000000000000007,0.3999999999999999,0.44999999999999996,112,0.16068866571018653,34850
-0.25,-0.20000000000000007,0.44999999999999996,0.5,88,0.12625538020086086,34850
-0.25,-0.20000000000000007,0.5,0.5499999999999998,67,0.09612625538020086,34850
-0.25,-0.20000000000000007,0.5499999999999998,0.5999999999999999,45,0.06456241032998565,34850
-0.25,-0.20000000000000007,0.5999999999999999,0.6499999999999999,31,0.04447632711621234,34850
-0.25,-0.20000000000000007,0.6499999999999999,0.7,28,0.04017216642754663,34850
-0.25,-0.20000000000000007,0.7,0.7499999999999998,12,0.01721664275466284,34850
-0.25,-0.20000000000000007,0.7499999999999998,0.7999999999999998,5,0.007173601147776184,34850
-0.25,-0.20000000000000007,0.7999999999999998,0.8499999999999999,2,0.0028694404591104736,34850
-0.25,-0.20000000000000007,0.8499999999999999,0.8999999999999997,9,0.01291248206599713,34850
-0.25,-0.20000000000000007,0.8999999999999997,0.95,2,0.0028694404591104736,34850
-0.25,-0.20000000000000007,0.95,0.9999999999999998,1,0.0014347202295552368,34850
-0.25,-0.20000000000000007,0.9999999999999998,1.05,3,0.00430416068866571,34850
-0.25,-0.20000000000000007,1.05,1.0999999999999999,1,0.0014347202295552368,34850
-0.25,-0.20000000000000007,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.25,-0.20000000000000007,1.1499999999999997,1.2,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-1.2,-1.15,1,0.0014347202295552368,34850
-0.20000000000000007,-0.15000000000000013,-1.15,-1.0999999999999999,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-1.0999999999999999,-1.05,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-1.05,-1.0,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-1.0,-0.95,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-0.95,-0.8999999999999999,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-0.8999999999999999,-0.85,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-0.85,-0.8,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-0.8,-0.75,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,-0.75,-0.7,5,0.007173601147776184,34850
-0.20000000000000007,-0.15000000000000013,-0.7,-0.65,3,0.00430416068866571,34850
-0.20000000000000007,-0.15000000000000013,-0.65,-0.6,4,0.005738880918220947,34850
-0.20000000000000007,-0.15000000000000013,-0.6,-0.55,7,0.010043041606886658,34850
-0.20000000000000007,-0.15000000000000013,-0.55,-0.5,9,0.01291248206599713,34850
-0.20000000000000007,-0.15000000000000013,-0.5,-0.45000000000000007,17,0.024390243902439025,34850
-0.20000000000000007,-0.15000000000000013,-0.45000000000000007,-0.4,16,0.02295552367288379,34850
-0.20000000000000007,-0.15000000000000013,-0.4,-0.35,21,0.03012912482065997,34850
-0.20000000000000007,-0.15000000000000013,-0.35,-0.30000000000000004,21,0.03012912482065997,34850
-0.20000000000000007,-0.15000000000000013,-0.30000000000000004,-0.25,30,0.0430416068866571,34850
-0.20000000000000007,-0.15000000000000013,-0.25,-0.20000000000000007,41,0.0588235294117647,34850
-0.20000000000000007,-0.15000000000000013,-0.20000000000000007,-0.15000000000000013,32,0.04591104734576758,34850
-0.20000000000000007,-0.15000000000000013,-0.15000000000000013,-0.10000000000000009,62,0.08895265423242468,34850
-0.20000000000000007,-0.15000000000000013,-0.10000000000000009,-0.050000000000000044,92,0.13199426111908177,34850
-0.20000000000000007,-0.15000000000000013,-0.050000000000000044,0.0,91,0.13055954088952654,34850
-0.20000000000000007,-0.15000000000000013,0.0,0.050000000000000044,118,0.16929698708751795,34850
-0.20000000000000007,-0.15000000000000013,0.050000000000000044,0.09999999999999987,157,0.22525107604017217,34850
-0.20000000000000007,-0.15000000000000013,0.09999999999999987,0.1499999999999999,193,0.2769010043041607,34850
-0.20000000000000007,-0.15000000000000013,0.1499999999999999,0.19999999999999996,207,0.296987087517934,34850
-0.20000000000000007,-0.15000000000000013,0.19999999999999996,0.25,224,0.32137733142037306,34850
-0.20000000000000007,-0.15000000000000013,0.25,0.2999999999999998,197,0.2826398852223816,34850
-0.20000000000000007,-0.15000000000000013,0.2999999999999998,0.34999999999999987,161,0.2309899569583931,34850
-0.20000000000000007,-0.15000000000000013,0.34999999999999987,0.3999999999999999,142,0.20373027259684365,34850
-0.20000000000000007,-0.15000000000000013,0.3999999999999999,0.44999999999999996,120,0.1721664275466284,34850
-0.20000000000000007,-0.15000000000000013,0.44999999999999996,0.5,101,0.1449067431850789,34850
-0.20000000000000007,-0.15000000000000013,0.5,0.5499999999999998,77,0.11047345767575324,34850
-0.20000000000000007,-0.15000000000000013,0.5499999999999998,0.5999999999999999,61,0.08751793400286945,34850
-0.20000000000000007,-0.15000000000000013,0.5999999999999999,0.6499999999999999,38,0.05451936872309899,34850
-0.20000000000000007,-0.15000000000000013,0.6499999999999999,0.7,34,0.04878048780487805,34850
-0.20000000000000007,-0.15000000000000013,0.7,0.7499999999999998,8,0.011477761836441894,34850
-0.20000000000000007,-0.15000000000000013,0.7499999999999998,0.7999999999999998,11,0.015781922525107607,34850
-0.20000000000000007,-0.15000000000000013,0.7999999999999998,0.8499999999999999,8,0.011477761836441894,34850
-0.20000000000000007,-0.15000000000000013,0.8499999999999999,0.8999999999999997,8,0.011477761836441894,34850
-0.20000000000000007,-0.15000000000000013,0.8999999999999997,0.95,1,0.0014347202295552368,34850
-0.20000000000000007,-0.15000000000000013,0.95,0.9999999999999998,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,0.9999999999999998,1.05,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,1.05,1.0999999999999999,3,0.00430416068866571,34850
-0.20000000000000007,-0.15000000000000013,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.20000000000000007,-0.15000000000000013,1.1499999999999997,1.2,1,0.0014347202295552368,34850
-0.15000000000000013,-0.10000000000000009,-1.2,-1.15,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,-1.15,-1.0999999999999999,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,-1.0999999999999999,-1.05,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,-1.05,-1.0,1,0.0014347202295552368,34850
-0.15000000000000013,-0.10000000000000009,-1.0,-0.95,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,-0.95,-0.8999999999999999,2,0.0028694404591104736,34850
-0.15000000000000013,-0.10000000000000009,-0.8999999999999999,-0.85,1,0.0014347202295552368,34850
-0.15000000000000013,-0.10000000000000009,-0.85,-0.8,1,0.0014347202295552368,34850
-0.15000000000000013,-0.10000000000000009,-0.8,-0.75,3,0.00430416068866571,34850
-0.15000000000000013,-0.10000000000000009,-0.75,-0.7,4,0.005738880918220947,34850
-0.15000000000000013,-0.10000000000000009,-0.7,-0.65,3,0.00430416068866571,34850
-0.15000000000000013,-0.10000000000000009,-0.65,-0.6,4,0.005738880918220947,34850
-0.15000000000000013,-0.10000000000000009,-0.6,-0.55,6,0.00860832137733142,34850
-0.15000000000000013,-0.10000000000000009,-0.55,-0.5,7,0.010043041606886658,34850
-0.15000000000000013,-0.10000000000000009,-0.5,-0.45000000000000007,12,0.01721664275466284,34850
-0.15000000000000013,-0.10000000000000009,-0.45000000000000007,-0.4,22,0.031563845050215214,34850
-0.15000000000000013,-0.10000000000000009,-0.4,-0.35,25,0.03586800573888092,34850
-0.15000000000000013,-0.10000000000000009,-0.35,-0.30000000000000004,44,0.06312769010043043,34850
-0.15000000000000013,-0.10000000000000009,-0.30000000000000004,-0.25,34,0.04878048780487805,34850
-0.15000000000000013,-0.10000000000000009,-0.25,-0.20000000000000007,55,0.07890961262553801,34850
-0.15000000000000013,-0.10000000000000009,-0.20000000000000007,-0.15000000000000013,62,0.08895265423242468,34850
-0.15000000000000013,-0.10000000000000009,-0.15000000000000013,-0.10000000000000009,92,0.13199426111908177,34850
-0.15000000000000013,-0.10000000000000009,-0.10000000000000009,-0.050000000000000044,102,0.14634146341463414,34850
-0.15000000000000013,-0.10000000000000009,-0.050000000000000044,0.0,146,0.20946915351506457,34850
-0.15000000000000013,-0.10000000000000009,0.0,0.050000000000000044,210,0.30129124820659975,34850
-0.15000000000000013,-0.10000000000000009,0.050000000000000044,0.09999999999999987,227,0.32568149210903874,34850
-0.15000000000000013,-0.10000000000000009,0.09999999999999987,0.1499999999999999,265,0.3802008608321377,34850
-0.15000000000000013,-0.10000000000000009,0.1499999999999999,0.19999999999999996,297,0.4261119081779053,34850
-0.15000000000000013,-0.10000000000000009,0.19999999999999996,0.25,282,0.4045911047345767,34850
-0.15000000000000013,-0.10000000000000009,0.25,0.2999999999999998,245,0.351506456241033,34850
-0.15000000000000013,-0.10000000000000009,0.2999999999999998,0.34999999999999987,234,0.3357245337159254,34850
-0.15000000000000013,-0.10000000000000009,0.34999999999999987,0.3999999999999999,169,0.242467718794835,34850
-0.15000000000000013,-0.10000000000000009,0.3999999999999999,0.44999999999999996,156,0.22381635581061693,34850
-0.15000000000000013,-0.10000000000000009,0.44999999999999996,0.5,135,0.19368723098995697,34850
-0.15000000000000013,-0.10000000000000009,0.5,0.5499999999999998,94,0.13486370157819227,34850
-0.15000000000000013,-0.10000000000000009,0.5499999999999998,0.5999999999999999,59,0.08464849354375897,34850
-0.15000000000000013,-0.10000000000000009,0.5999999999999999,0.6499999999999999,41,0.0588235294117647,34850
-0.15000000000000013,-0.10000000000000009,0.6499999999999999,0.7,36,0.05164992826398852,34850
-0.15000000000000013,-0.10000000000000009,0.7,0.7499999999999998,22,0.031563845050215214,34850
-0.15000000000000013,-0.10000000000000009,0.7499999999999998,0.7999999999999998,14,0.020086083213773316,34850
-0.15000000000000013,-0.10000000000000009,0.7999999999999998,0.8499999999999999,4,0.005738880918220947,34850
-0.15000000000000013,-0.10000000000000009,0.8499999999999999,0.8999999999999997,4,0.005738880918220947,34850
-0.15000000000000013,-0.10000000000000009,0.8999999999999997,0.95,5,0.007173601147776184,34850
-0.15000000000000013,-0.10000000000000009,0.95,0.9999999999999998,1,0.0014347202295552368,34850
-0.15000000000000013,-0.10000000000000009,0.9999999999999998,1.05,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,1.05,1.0999999999999999,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,1.0999999999999999,1.1499999999999997,0,0.0,34850
-0.15000000000000013,-0.10000000000000009,1.1499999999999997,1.2,0,0.0,34850
-0.10000000000000009,-0.050000000000000044,-1.2,-1.15,0,0.0,34850
-0.10000000000000009,-0.050000000000000044,-1.15,-1.0999999999999999,0,0.0,34850
-0.10000000000000009,-0.050000000000000044,-1.0999999999999999,-1.05,0,0.0,34850
