subset_policy,artifact_id,case_or_episode_key,case_id,aggregation_configuration,aggregation_perspective,measurement_role,source_dataset,horizon_config,actor_view,total_rows,attempted_rows,attempted_share,q_n,q_mean,q_median,share_q_le_075,near_uniform_093,usable_loose,usable_primary,usable_strict
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001946,ipv_001946,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,148,144,0.972972972972973,144.0,0.44412265673831564,0.2608181208279382,0.7291666666666666,0.2222222222222222,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001947,ipv_001947,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,39,35,0.8974358974358975,35.0,0.5005351163129276,0.454958713284392,0.8285714285714286,0.02857142857142857,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001953,ipv_001953,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,55,51,0.9272727272727272,51.0,0.6066388995894773,0.5517760558265371,0.6862745098039216,0.13725490196078433,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001953,ipv_001953,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,55,51,0.9272727272727272,51.0,0.28326732193306803,0.15381101530079128,0.9215686274509803,0.0392156862745098,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001959,ipv_001959,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,70,66,0.9428571428571428,66.0,0.44328313269322744,0.3768740085475569,0.7878787878787878,0.06060606060606061,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001959,ipv_001959,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,70,66,0.9428571428571428,66.0,0.5550930693399724,0.5520830176163447,0.7272727272727273,0.12121212121212122,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001964,ipv_001964,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,81,77,0.9506172839506173,77.0,0.3591611608805242,0.16243298625397137,0.8311688311688312,0.14285714285714285,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001965,ipv_001965,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,81,77,0.9506172839506173,77.0,0.3591611608805242,0.16243298625397137,0.8311688311688312,0.14285714285714285,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001966,ipv_001966,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,249,245,0.9839357429718876,245.0,0.27464986781419076,0.14384860288560225,0.9306122448979591,0.04897959183673469,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001966,ipv_001966,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,249,245,0.9839357429718876,245.0,0.5093984053618504,0.48326967371136315,0.6816326530612244,0.05714285714285714,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001978,ipv_001978,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,68,64,0.9411764705882353,64.0,0.5288011610745219,0.3906061161052082,0.65625,0.234375,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001978,ipv_001978,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,68,64,0.9411764705882353,64.0,0.4894919673992464,0.467278574177015,0.78125,0.0625,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001983,ipv_001983,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,128,124,0.96875,124.0,0.5895076913664076,0.5250076924425033,0.6532258064516129,0.23387096774193547,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001987,ipv_001987,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,72,68,0.9444444444444444,68.0,0.300636521881043,0.17073744712325267,0.9264705882352942,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001990,ipv_001990,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,147,143,0.9727891156462585,143.0,0.519599111638295,0.4451114706407777,0.7202797202797203,0.20279720279720279,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001990,ipv_001990,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,147,143,0.9727891156462585,143.0,0.6630736137548581,0.6081045351127659,0.6223776223776224,0.27972027972027974,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001991,ipv_001991,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,55,51,0.9272727272727272,51.0,0.6130572393440922,0.7018465008907553,0.6078431372549019,0.09803921568627451,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001995,ipv_001995,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,128,124,0.96875,124.0,0.611140521129415,0.645570887026629,0.6370967741935484,0.10483870967741936,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_001997,ipv_001997,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,77,73,0.948051948051948,73.0,0.44142897256648655,0.32463453985450413,0.7945205479452054,0.1780821917808219,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002003,ipv_002003,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,244,240,0.9836065573770492,240.0,0.2791317576105957,0.1482152036347293,0.9,0.07083333333333333,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002005,ipv_002005,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,162,158,0.9753086419753086,158.0,0.5656679446569863,0.5672817681327031,0.7341772151898734,0.056962025316455694,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002005,ipv_002005,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,162,158,0.9753086419753086,158.0,0.4099475039704839,0.14301934926980592,0.7088607594936709,0.2848101265822785,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002006,ipv_002006,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,112,108,0.9642857142857143,108.0,0.6356932692602889,0.6985796259879415,0.6111111111111112,0.10185185185185185,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002008,ipv_002008,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,50,46,0.92,46.0,0.4271597471981351,0.28782964139017075,0.7391304347826086,0.08695652173913043,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002016,ipv_002016,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,150,146,0.9733333333333334,146.0,0.5693826902474723,0.5732123164372215,0.6027397260273972,0.2876712328767123,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002018,ipv_002018,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,69,65,0.9420289855072463,65.0,0.2949792380696941,0.1428578862500021,0.8461538461538461,0.1076923076923077,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002018,ipv_002018,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,69,65,0.9420289855072463,65.0,0.510843024468941,0.4557121766621944,0.8,0.12307692307692308,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002019,ipv_002019,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,69,65,0.9420289855072463,65.0,0.396268020093794,0.14295474539705214,0.7230769230769231,0.23076923076923078,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002019,ipv_002019,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,69,65,0.9420289855072463,65.0,0.5563754772409334,0.46975441120436956,0.6615384615384615,0.27692307692307694,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002030,ipv_002030,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,105,101,0.9619047619047619,101.0,0.2914905852592923,0.1785256709370908,0.900990099009901,0.009900990099009901,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002033,ipv_002033,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,74,70,0.9459459459459459,70.0,0.541731223460419,0.4501203172104249,0.6,0.34285714285714286,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002035,ipv_002035,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,73,69,0.9452054794520548,69.0,0.4449265345238107,0.4375375490940501,0.9130434782608695,0.014492753623188406,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002038,ipv_002038,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,37,33,0.8918918918918919,33.0,0.4591974397828803,0.3401213431933575,0.8181818181818182,0.18181818181818182,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002042,ipv_002042,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,50,46,0.92,46.0,0.44444624761580637,0.2595630597881745,0.782608695652174,0.17391304347826086,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002045,ipv_002045,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,70,66,0.9428571428571428,66.0,0.5540015911999965,0.49245637624172744,0.6212121212121212,0.3787878787878788,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002046,ipv_002046,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,35,31,0.8857142857142857,31.0,0.18008573319920748,0.1652191049242504,1.0,0.0,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002046,ipv_002046,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,35,31,0.8857142857142857,31.0,0.2834347990138563,0.15190537919603808,0.9032258064516129,0.03225806451612903,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002057,ipv_002057,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,65,61,0.9384615384615385,61.0,0.4328427984784493,0.30031194758743324,0.7704918032786885,0.06557377049180328,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002060,ipv_002060,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,141,137,0.9716312056737588,137.0,0.64826953529292,0.6651427808937015,0.6277372262773723,0.21897810218978103,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002060,ipv_002060,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,141,137,0.9716312056737588,137.0,0.6144780512263195,0.6066767156129866,0.6496350364963503,0.2773722627737226,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002061,ipv_002061,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,72,68,0.9444444444444444,68.0,0.5658086819500816,0.6149744796346455,0.6764705882352942,0.08823529411764706,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002061,ipv_002061,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,72,68,0.9444444444444444,68.0,0.565845560352052,0.5960177916628604,0.7647058823529411,0.10294117647058823,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002062,ipv_002062,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,41,37,0.9024390243902439,37.0,0.4341362774548448,0.30739533312754835,0.7297297297297297,0.02702702702702703,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002062,ipv_002062,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,41,37,0.9024390243902439,37.0,0.20604871445795464,0.1428945509713524,0.972972972972973,0.02702702702702703,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002064,ipv_002064,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,249,245,0.9839357429718876,245.0,0.42570231850024337,0.2556988194299163,0.7591836734693878,0.23265306122448978,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002072,ipv_002072,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,123,119,0.967479674796748,119.0,0.6055541861810467,0.6794981009464893,0.6050420168067226,0.18487394957983194,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002073,ipv_002073,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,93,89,0.956989247311828,89.0,0.5150192953662065,0.49498183671165574,0.7865168539325843,0.02247191011235955,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002074,ipv_002074,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,93,89,0.956989247311828,89.0,0.5150192953662065,0.49498183671165574,0.7865168539325843,0.02247191011235955,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002076,ipv_002076,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,43,39,0.9069767441860465,39.0,0.2350842955368149,0.14960379504968052,0.9743589743589743,0.02564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002077,ipv_002077,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,82,78,0.9512195121951219,78.0,0.42439473771197544,0.357272666198175,0.8205128205128205,0.038461538461538464,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002077,ipv_002077,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,82,78,0.9512195121951219,78.0,0.4215099569844193,0.3119079344828233,0.8076923076923077,0.038461538461538464,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002078,ipv_002078,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,249,245,0.9839357429718876,245.0,0.48371314737755766,0.3126418313623276,0.6653061224489796,0.24489795918367346,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002078,ipv_002078,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,249,245,0.9839357429718876,245.0,0.5401194056636436,0.5296200669764772,0.7020408163265306,0.17142857142857143,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002081,ipv_002081,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,249,245,0.9839357429718876,245.0,0.48371314737755766,0.3126418313623276,0.6653061224489796,0.24489795918367346,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002081,ipv_002081,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,249,245,0.9839357429718876,245.0,0.5401194056636436,0.5296200669764772,0.7020408163265306,0.17142857142857143,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002092,ipv_002092,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,159,155,0.9748427672955975,155.0,0.4023721292727962,0.2730154776860652,0.7806451612903226,0.07096774193548387,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002092,ipv_002092,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,159,155,0.9748427672955975,155.0,0.4274593480551388,0.37859092904586883,0.832258064516129,0.05161290322580645,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002100,ipv_002100,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,87,83,0.9540229885057471,83.0,0.6075177625164794,0.6112647164430671,0.6506024096385542,0.13253012048192772,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002100,ipv_002100,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,87,83,0.9540229885057471,83.0,0.43550547527853023,0.4215722300884077,0.8554216867469879,0.04819277108433735,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002101,ipv_002101,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,140,136,0.9714285714285714,136.0,0.5296861287530659,0.3966514289719325,0.625,0.20588235294117646,True,True,False
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002101,ipv_002101,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,140,136,0.9714285714285714,136.0,0.5310167692304443,0.49377689122823354,0.7352941176470589,0.19852941176470587,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002103,ipv_002103,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,43,39,0.9069767441860465,39.0,0.3007119364781179,0.15153309209917237,0.9230769230769231,0.02564102564102564,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002104,ipv_002104,sigma01_hw4,agent_1,agent_1,interhub_sigma01,hw4,agent_1,184,180,0.9782608695652174,180.0,0.4339234969062261,0.30648042702468925,0.7944444444444444,0.14444444444444443,True,True,True
primary: q_n>=30; attempted_share>=0.80; median_q_eff<=0.75; share(q_eff<=0.75)>=0.60,interhub_sigma01_hw4_timeseries,ipv_002104,ipv_002104,sigma01_hw4,agent_2,agent_2,interhub_sigma01,hw4,agent_2,184,180,0.9782608695652174,180.0,0.5244653755310602,0.5042351139082208,0.7611111111111111,0.08888888888888889,True,True,True
