trial_id,segment_id,subject_id,seat,q1_rev,q2_yield_bipolar,q3,q4,q5_cost_cp,q5b,session_id,order_index,status,subject_ego_id,subject_cp_id,included_in_reference_analysis,scenario_id,class,flagged,side,arm,alt27,exceed_peak_rad,inside_margin_min_rad,flag_frac,boundary_margin_rad,pair_id,session_order,block_id
P17B_T06,S136,H0054,ego,2,1,6,6,,,P17B,6,completed,H0054,H0053,1,B1,C,1,C,human,0,0.161874,,0.04188481675,0.161874,P17,B,B0
P17B_T06,S136,H0053,cp,3,2,5,6,4,5,P17B,6,completed,H0054,H0053,1,B1,C,1,C,human,0,0.161874,,0.04188481675,0.161874,P17,B,B0
P17B_T07,S699,H0054,ego,3,0,4,5,,,P17B,7,completed,H0054,H0053,1,A7,C,1,C,av,0,0.240817,,0.03664921466,0.240817,P17,B,B0
P17B_T07,S699,H0053,cp,3,-1,6,5,4,6,P17B,7,completed,H0054,H0053,1,A7,C,1,C,av,0,0.240817,,0.03664921466,0.240817,P17,B,B0
P17B_T08,S578,H0054,ego,2,-2,4,5,,,P17B,8,completed,H0054,H0053,1,B4,W,0,none,human,0,,0.520001,0,0.520001,P17,B,B0
P17B_T08,S578,H0053,cp,4,-2,5,5,2,6,P17B,8,completed,H0054,H0053,1,B4,W,0,none,human,0,,0.520001,0,0.520001,P17,B,B0
P17B_T09,S229,H0054,ego,3,-1,5,5,,,P17B,9,completed,H0054,H0053,1,A2,A,1,A,av,0,0.299103,,0.03141361257,0.299103,P17,B,B0
P17B_T09,S229,H0053,cp,6,-1,4,4,4,6,P17B,9,completed,H0054,H0053,1,A2,A,1,A,av,0,0.299103,,0.03141361257,0.299103,P17,B,B0
P17B_T10,S206,H0054,ego,5,0,4,5,,,P17B,10,completed,H0054,H0053,1,A7,C,1,C,human,0,0.22674,,0.04188481675,0.22674,P17,B,B0
P17B_T10,S206,H0053,cp,5,1,4,5,3,6,P17B,10,completed,H0054,H0053,1,A7,C,1,C,human,0,0.22674,,0.04188481675,0.22674,P17,B,B0
P17B_T11,S226,H0054,ego,1,1,5,4,,,P17B,11,completed,H0054,H0053,1,B3,W,0,none,human,0,,0.520001,0,0.520001,P17,B,B0
P17B_T11,S226,H0053,cp,1,-3,6,5,2,5,P17B,11,completed,H0054,H0053,1,B3,W,0,none,human,0,,0.520001,0,0.520001,P17,B,B0
P17B_T12,S609,H0054,ego,2,0,5,6,,,P17B,12,completed,H0054,H0053,1,A1,A,1,A,av,1,0.299573,,0.03664921466,0.299573,P17,B,B0
P17B_T12,S609,H0053,cp,4,1,4,4,4,4,P17B,12,completed,H0054,H0053,1,A1,A,1,A,av,1,0.299573,,0.03664921466,0.299573,P17,B,B0
P17B_T13,S966,H0054,ego,5,0,5,4,,,P17B,13,completed,H0054,H0053,1,A2,A,1,A,human,0,0.297608,,0.03141361257,0.297608,P17,B,B0
P17B_T13,S966,H0053,cp,4,-1,4,4,3,5,P17B,13,completed,H0054,H0053,1,A2,A,1,A,human,0,0.297608,,0.03141361257,0.297608,P17,B,B0
P17B_T14,S240,H0054,ego,1,1,5,5,,,P17B,14,completed,H0054,H0053,1,B3,W,0,none,av,1,,0.520001,0,0.520001,P17,B,B0
P17B_T14,S240,H0053,cp,1,0,4,5,3,5,P17B,14,completed,H0054,H0053,1,B3,W,0,none,av,1,,0.520001,0,0.520001,P17,B,B0
P17B_T15,S551,H0054,ego,4,2,5,4,,,P17B,15,completed,H0054,H0053,1,A6,C,1,C,av,1,0.245331,,0.03141361257,0.245331,P17,B,B0
P17B_T15,S551,H0053,cp,4,3,5,5,3,6,P17B,15,completed,H0054,H0053,1,A6,C,1,C,av,1,0.245331,,0.03141361257,0.245331,P17,B,B0
P17B_T16,S367,H0054,ego,4,1,5,5,,,P17B,16,completed,H0054,H0053,1,A1,A,1,A,human,0,0.298075,,0.03664921466,0.298075,P17,B,B0
P17B_T16,S367,H0053,cp,4,1,5,5,5,6,P17B,16,completed,H0054,H0053,1,A1,A,1,A,human,0,0.298075,,0.03664921466,0.298075,P17,B,B0
P17B_T17,S874,H0054,ego,3,-1,5,5,,,P17B,17,completed,H0054,H0053,1,B4,W,0,none,av,0,,0.520001,0,0.520001,P17,B,B0
P17B_T17,S874,H0053,cp,3,0,6,5,3,6,P17B,17,completed,H0054,H0053,1,B4,W,0,none,av,0,,0.520001,0,0.520001,P17,B,B0
P18A_T03,S673,H0055,ego,4,0,4,4,,,P18A,3,completed,H0055,H0056,1,A6,C,1,C,human,0,0.274817,,0.04188481675,0.274817,P18,A,B5
P18A_T03,S673,H0056,cp,5,0,7,5,3,6,P18A,3,completed,H0055,H0056,1,A6,C,1,C,human,0,0.274817,,0.04188481675,0.274817,P18,A,B5
P18A_T04,S824,H0055,ego,3,-1,5,5,,,P18A,4,completed,H0055,H0056,1,B1,C,1,C,av,0,0.335833,,0.03664921466,0.335833,P18,A,B5
P18A_T04,S824,H0056,cp,2,3,3,5,3,6,P18A,4,completed,H0055,H0056,1,B1,C,1,C,av,0,0.335833,,0.03664921466,0.335833,P18,A,B5
P18A_T05,S414,H0055,ego,3,1,5,5,,,P18A,5,completed,H0055,H0056,1,A5,W,0,none,human,0,,0.520001,0,0.520001,P18,A,B5
P18A_T05,S414,H0056,cp,2,0,6,5,3,6,P18A,5,completed,H0055,H0056,1,A5,W,0,none,human,0,,0.520001,0,0.520001,P18,A,B5
P18A_T06,S339,H0055,ego,2,1,5,4,,,P18A,6,completed,H0055,H0056,1,A7,C,1,C,human,0,0.231365,,0.02617801047,0.231365,P18,A,B5
P18A_T06,S339,H0056,cp,3,1,5,5,3,5,P18A,6,completed,H0055,H0056,1,A7,C,1,C,human,0,0.231365,,0.02617801047,0.231365,P18,A,B5
P18A_T07,S706,H0055,ego,2,0,3,4,,,P18A,7,completed,H0055,H0056,1,C1,A,1,A,human,0,0.189929,,0.03664921466,0.189929,P18,A,B5
P18A_T07,S706,H0056,cp,3,-1,4,4,3,6,P18A,7,completed,H0055,H0056,1,C1,A,1,A,human,0,0.189929,,0.03664921466,0.189929,P18,A,B5
P18A_T08,S429,H0055,ego,2,3,4,4,,,P18A,8,completed,H0055,H0056,1,A7,W,0,none,human,0,,0.520001,0,0.520001,P18,A,B5
P18A_T08,S429,H0056,cp,3,2,6,5,1,6,P18A,8,completed,H0055,H0056,1,A7,W,0,none,human,0,,0.520001,0,0.520001,P18,A,B5
P18A_T09,S852,H0055,ego,4,-2,6,5,,,P18A,9,completed,H0055,H0056,1,A6,C,1,C,av,0,0.18841,,0.02617801047,0.18841,P18,A,B5
P18A_T09,S852,H0056,cp,3,0,5,5,4,5,P18A,9,completed,H0055,H0056,1,A6,C,1,C,av,0,0.18841,,0.02617801047,0.18841,P18,A,B5
P18A_T10,S172,H0055,ego,3,2,4,5,,,P18A,10,completed,H0055,H0056,1,B4,A,1,A,human,0,0.219621,,0.03664921466,0.219621,P18,A,B5
P18A_T10,S172,H0056,cp,3,0,5,4,5,6,P18A,10,completed,H0055,H0056,1,B4,A,1,A,human,0,0.219621,,0.03664921466,0.219621,P18,A,B5
P18A_T11,S123,H0055,ego,1,0,6,5,,,P18A,11,completed,H0055,H0056,1,A5,W,0,none,av,0,,0.520001,0,0.520001,P18,A,B5
P18A_T11,S123,H0056,cp,2,1,5,5,3,6,P18A,11,completed,H0055,H0056,1,A5,W,0,none,av,0,,0.520001,0,0.520001,P18,A,B5
P18A_T12,S311,H0055,ego,3,0,5,5,,,P18A,12,completed,H0055,H0056,1,A7,C,1,C,av,0,0.222657,,0.04188481675,0.222657,P18,A,B5
P18A_T12,S311,H0056,cp,6,1,5,5,3,6,P18A,12,completed,H0055,H0056,1,A7,C,1,C,av,0,0.222657,,0.04188481675,0.222657,P18,A,B5
P18A_T13,S282,H0055,ego,3,-1,3,5,,,P18A,13,completed,H0055,H0056,1,B4,A,1,A,av,0,0.220724,,0.03664921466,0.220724,P18,A,B5
P18A_T13,S282,H0056,cp,4,-2,3,5,5,5,P18A,13,completed,H0055,H0056,1,B4,A,1,A,av,0,0.220724,,0.03664921466,0.220724,P18,A,B5
P18A_T14,S823,H0055,ego,2,0,6,5,,,P18A,14,completed,H0055,H0056,1,A6,W,0,none,human,0,,0.520001,0,0.520001,P18,A,B5
P18A_T14,S823,H0056,cp,3,-1,4,5,2,6,P18A,14,completed,H0055,H0056,1,A6,W,0,none,human,0,,0.520001,0,0.520001,P18,A,B5
P18A_T15,S141,H0055,ego,3,-2,6,4,,,P18A,15,completed,H0055,H0056,1,B1,C,1,C,human,0,0.229614,,0.02617801047,0.229614,P18,A,B5
P18A_T15,S141,H0056,cp,2,-1,5,5,3,5,P18A,15,completed,H0055,H0056,1,B1,C,1,C,human,0,0.229614,,0.02617801047,0.229614,P18,A,B5
P18A_T16,S939,H0055,ego,1,-2,5,4,,,P18A,16,completed,H0055,H0056,1,C1,A,1,A,av,1,0.190884,,0.03664921466,0.190884,P18,A,B5
P18A_T16,S939,H0056,cp,3,-1,5,5,5,6,P18A,16,completed,H0055,H0056,1,C1,A,1,A,av,1,0.190884,,0.03664921466,0.190884,P18,A,B5
P18A_T17,S912,H0055,ego,2,1,6,6,,,P18A,17,completed,H0055,H0056,1,A6,W,0,none,av,0,,0.520001,0,0.520001,P18,A,B5
P18A_T17,S912,H0056,cp,5,3,5,5,3,6,P18A,17,completed,H0055,H0056,1,A6,W,0,none,av,0,,0.520001,0,0.520001,P18,A,B5
P18B_T03,S730,H0056,ego,6,-1,4,5,,,P18B,3,completed,H0056,H0055,1,B4,C,1,C,human,0,0.202729,,0.02617801047,0.202729,P18,B,B1
P18B_T03,S730,H0055,cp,6,-1,5,4,3,5,P18B,3,completed,H0056,H0055,1,B4,C,1,C,human,0,0.202729,,0.02617801047,0.202729,P18,B,B1
P18B_T04,S398,H0056,ego,4,0,6,5,,,P18B,4,completed,H0056,H0055,1,B3,C,1,C,human,0,0.308015,,0.02617801047,0.308015,P18,B,B1
P18B_T04,S398,H0055,cp,4,0,6,5,3,6,P18B,4,completed,H0056,H0055,1,B3,C,1,C,human,0,0.308015,,0.02617801047,0.308015,P18,B,B1
P18B_T05,S796,H0056,ego,2,0,6,5,,,P18B,5,completed,H0056,H0055,1,A1,W,0,none,av,0,,0.520001,0,0.520001,P18,B,B1
P18B_T05,S796,H0055,cp,1,0,5,6,2,6,P18B,5,completed,H0056,H0055,1,A1,W,0,none,av,0,,0.520001,0,0.520001,P18,B,B1
P18B_T06,S953,H0056,ego,3,-2,6,5,,,P18B,6,completed,H0056,H0055,1,A4,A,1,A,human,0,0.227213,,0.04188481675,0.227213,P18,B,B1
P18B_T06,S953,H0055,cp,5,-1,5,4,4,6,P18B,6,completed,H0056,H0055,1,A4,A,1,A,human,0,0.227213,,0.04188481675,0.227213,P18,B,B1
P18B_T07,S520,H0056,ego,4,-1,6,5,,,P18B,7,completed,H0056,H0055,1,B3,C,1,C,av,0,0.193655,,0.02617801047,0.193655,P18,B,B1
P18B_T07,S520,H0055,cp,3,0,5,5,4,6,P18B,7,completed,H0056,H0055,1,B3,C,1,C,av,0,0.193655,,0.02617801047,0.193655,P18,B,B1
P18B_T08,S554,H0056,ego,4,-2,5,6,,,P18B,8,completed,H0056,H0055,1,A1,W,0,none,human,0,,0.520001,0,0.520001,P18,B,B1
P18B_T08,S554,H0055,cp,3,0,5,5,2,6,P18B,8,completed,H0056,H0055,1,A1,W,0,none,human,0,,0.520001,0,0.520001,P18,B,B1
P18B_T09,S324,H0056,ego,4,1,5,5,,,P18B,9,completed,H0056,H0055,1,B4,C,1,C,av,0,0.164735,,0.03141361257,0.164735,P18,B,B1
P18B_T09,S324,H0055,cp,3,0,4,5,2,7,P18B,9,completed,H0056,H0055,1,B4,C,1,C,av,0,0.164735,,0.03141361257,0.164735,P18,B,B1
P18B_T10,S845,H0056,ego,3,0,4,6,,,P18B,10,completed,H0056,H0055,1,B2,C,1,C,human,0,0.19156,,0.04188481675,0.19156,P18,B,B1
P18B_T10,S845,H0055,cp,3,0,6,5,4,6,P18B,10,completed,H0056,H0055,1,B2,C,1,C,human,0,0.19156,,0.04188481675,0.19156,P18,B,B1
P18B_T11,S999,H0056,ego,3,-2,6,6,,,P18B,11,completed,H0056,H0055,1,A2,W,0,none,av,0,,0.520001,0,0.520001,P18,B,B1
P18B_T11,S999,H0055,cp,3,-2,5,5,3,6,P18B,11,completed,H0056,H0055,1,A2,W,0,none,av,0,,0.520001,0,0.520001,P18,B,B1
P18B_T12,S903,H0056,ego,3,0,5,4,,,P18B,12,completed,H0056,H0055,1,A4,A,1,A,av,0,0.228355,,0.04188481675,0.228355,P18,B,B1
P18B_T12,S903,H0055,cp,2,0,4,4,4,6,P18B,12,completed,H0056,H0055,1,A4,A,1,A,av,0,0.228355,,0.04188481675,0.228355,P18,B,B1
P18B_T14,S643,H0056,ego,2,0,6,6,,,P18B,14,completed,H0056,H0055,1,C4,W,0,none,human,0,,0.520001,0,0.520001,P18,B,B1
P18B_T14,S643,H0055,cp,2,0,4,6,3,6,P18B,14,completed,H0056,H0055,1,C4,W,0,none,human,0,,0.520001,0,0.520001,P18,B,B1
P18B_T15,S681,H0056,ego,4,-1,5,5,,,P18B,15,completed,H0056,H0055,1,A3,A,1,A,av,0,0.209658,,0.03664921466,0.209658,P18,B,B1
P18B_T15,S681,H0055,cp,3,0,4,4,4,6,P18B,15,completed,H0056,H0055,1,A3,A,1,A,av,0,0.209658,,0.03664921466,0.209658,P18,B,B1
P18B_T16,S310,H0056,ego,3,0,4,4,,,P18B,16,completed,H0056,H0055,1,B2,C,1,C,av,0,0.314468,,0.03664921466,0.314468,P18,B,B1
P18B_T16,S310,H0055,cp,1,2,4,5,3,5,P18B,16,completed,H0056,H0055,1,B2,C,1,C,av,0,0.314468,,0.03664921466,0.314468,P18,B,B1
P18B_T17,S326,H0056,ego,2,2,4,6,,,P18B,17,completed,H0056,H0055,1,C4,W,0,none,av,0,,0.520001,0,0.520001,P18,B,B1
P18B_T17,S326,H0055,cp,2,-2,6,4,2,5,P18B,17,completed,H0056,H0055,1,C4,W,0,none,av,0,,0.520001,0,0.520001,P18,B,B1
P19A_T03,S609,H0057,ego,1,0,6,5,,,P19A,3,completed,H0057,H0058,1,A1,A,1,A,av,1,0.299573,,0.03664921466,0.299573,P19,A,B0
P19A_T03,S609,H0058,cp,5,-1,5,4,5,6,P19A,3,completed,H0057,H0058,1,A1,A,1,A,av,1,0.299573,,0.03664921466,0.299573,P19,A,B0
P19A_T04,S966,H0057,ego,4,-1,4,5,,,P19A,4,completed,H0057,H0058,1,A2,A,1,A,human,0,0.297608,,0.03141361257,0.297608,P19,A,B0
P19A_T04,S966,H0058,cp,6,1,4,4,4,6,P19A,4,completed,H0057,H0058,1,A2,A,1,A,human,0,0.297608,,0.03141361257,0.297608,P19,A,B0
P19A_T05,S226,H0057,ego,3,0,5,6,,,P19A,5,completed,H0057,H0058,1,B3,W,0,none,human,0,,0.520001,0,0.520001,P19,A,B0
P19A_T05,S226,H0058,cp,3,-1,6,6,3,6,P19A,5,completed,H0057,H0058,1,B3,W,0,none,human,0,,0.520001,0,0.520001,P19,A,B0
P19A_T06,S222,H0057,ego,2,-1,5,5,,,P19A,6,completed,H0057,H0058,1,A6,C,1,C,human,0,0.188374,,0.02617801047,0.188374,P19,A,B0
P19A_T06,S222,H0058,cp,1,-1,4,6,1,6,P19A,6,completed,H0057,H0058,1,A6,C,1,C,human,0,0.188374,,0.02617801047,0.188374,P19,A,B0
P19A_T07,S190,H0057,ego,4,0,4,5,,,P19A,7,completed,H0057,H0058,1,B1,C,1,C,av,0,0.196063,,0.02617801047,0.196063,P19,A,B0
P19A_T07,S190,H0058,cp,2,1,5,6,3,5,P19A,7,completed,H0057,H0058,1,B1,C,1,C,av,0,0.196063,,0.02617801047,0.196063,P19,A,B0
P19A_T08,S240,H0057,ego,2,-2,6,5,,,P19A,8,completed,H0057,H0058,1,B3,W,0,none,av,1,,0.520001,0,0.520001,P19,A,B0
P19A_T08,S240,H0058,cp,2,0,7,5,2,5,P19A,8,completed,H0057,H0058,1,B3,W,0,none,av,1,,0.520001,0,0.520001,P19,A,B0
P19A_T09,S551,H0057,ego,3,1,4,5,,,P19A,9,completed,H0057,H0058,1,A6,C,1,C,av,1,0.245331,,0.03141361257,0.245331,P19,A,B0
P19A_T09,S551,H0058,cp,4,3,4,5,3,5,P19A,9,completed,H0057,H0058,1,A6,C,1,C,av,1,0.245331,,0.03141361257,0.245331,P19,A,B0
P19A_T10,S699,H0057,ego,3,0,4,5,,,P19A,10,completed,H0057,H0058,1,A7,C,1,C,av,0,0.240817,,0.03664921466,0.240817,P19,A,B0
P19A_T10,S699,H0058,cp,4,-1,4,5,4,7,P19A,10,completed,H0057,H0058,1,A7,C,1,C,av,0,0.240817,,0.03664921466,0.240817,P19,A,B0
P19A_T11,S984,H0057,ego,1,0,5,6,,,P19A,11,completed,H0057,H0058,1,C1,W,0,none,av,0,,0.520001,0,0.520001,P19,A,B0
P19A_T11,S984,H0058,cp,1,1,5,6,3,5,P19A,11,completed,H0057,H0058,1,C1,W,0,none,av,0,,0.520001,0,0.520001,P19,A,B0
P19A_T12,S136,H0057,ego,1,2,5,5,,,P19A,12,completed,H0057,H0058,1,B1,C,1,C,human,0,0.161874,,0.04188481675,0.161874,P19,A,B0
P19A_T12,S136,H0058,cp,2,1,4,5,4,6,P19A,12,completed,H0057,H0058,1,B1,C,1,C,human,0,0.161874,,0.04188481675,0.161874,P19,A,B0
P19A_T13,S367,H0057,ego,4,1,5,4,,,P19A,13,completed,H0057,H0058,1,A1,A,1,A,human,0,0.298075,,0.03664921466,0.298075,P19,A,B0
P19A_T13,S367,H0058,cp,5,0,4,4,3,6,P19A,13,completed,H0057,H0058,1,A1,A,1,A,human,0,0.298075,,0.03664921466,0.298075,P19,A,B0
P19A_T14,S874,H0057,ego,2,-1,5,6,,,P19A,14,completed,H0057,H0058,1,B4,W,0,none,av,0,,0.520001,0,0.520001,P19,A,B0
P19A_T14,S874,H0058,cp,3,0,4,5,2,5,P19A,14,completed,H0057,H0058,1,B4,W,0,none,av,0,,0.520001,0,0.520001,P19,A,B0
P19A_T15,S229,H0057,ego,4,-1,4,5,,,P19A,15,completed,H0057,H0058,1,A2,A,1,A,av,0,0.299103,,0.03141361257,0.299103,P19,A,B0
P19A_T15,S229,H0058,cp,4,-1,3,5,4,6,P19A,15,completed,H0057,H0058,1,A2,A,1,A,av,0,0.299103,,0.03141361257,0.299103,P19,A,B0
P19A_T16,S206,H0057,ego,4,0,6,5,,,P19A,16,completed,H0057,H0058,1,A7,C,1,C,human,0,0.22674,,0.04188481675,0.22674,P19,A,B0
P19A_T16,S206,H0058,cp,5,2,5,5,4,4,P19A,16,completed,H0057,H0058,1,A7,C,1,C,human,0,0.22674,,0.04188481675,0.22674,P19,A,B0
P19A_T17,S578,H0057,ego,3,-1,6,6,,,P19A,17,completed,H0057,H0058,1,B4,W,0,none,human,0,,0.520001,0,0.520001,P19,A,B0
P19A_T17,S578,H0058,cp,2,-1,6,5,2,6,P19A,17,completed,H0057,H0058,1,B4,W,0,none,human,0,,0.520001,0,0.520001,P19,A,B0
P19B_T03,S511,H0058,ego,3,-2,5,4,,,P19B,3,completed,H0058,H0057,1,A6,A,1,A,av,0,0.279937,,0.03141361257,0.279937,P19,B,B2
P19B_T03,S511,H0057,cp,3,-2,5,4,3,5,P19B,3,completed,H0058,H0057,1,A6,A,1,A,av,0,0.279937,,0.03141361257,0.279937,P19,B,B2
P19B_T04,S265,H0058,ego,2,2,4,5,,,P19B,4,completed,H0058,H0057,1,C1,C,1,C,human,0,0.227694,,0.02617801047,0.227694,P19,B,B2
P19B_T04,S265,H0057,cp,2,0,5,5,3,6,P19B,4,completed,H0058,H0057,1,C1,C,1,C,human,0,0.227694,,0.02617801047,0.227694,P19,B,B2
P19B_T05,S291,H0058,ego,1,0,6,5,,,P19B,5,completed,H0058,H0057,1,A5,W,0,none,human,0,,0.520001,0,0.520001,P19,B,B2
P19B_T05,S291,H0057,cp,1,1,4,5,2,6,P19B,5,completed,H0058,H0057,1,A5,W,0,none,human,0,,0.520001,0,0.520001,P19,B,B2
P19B_T06,S338,H0058,ego,4,-2,5,5,,,P19B,6,completed,H0058,H0057,1,C2,C,1,C,av,0,0.29345,,0.03664921466,0.29345,P19,B,B2
P19B_T06,S338,H0057,cp,2,0,4,6,3,5,P19B,6,completed,H0058,H0057,1,C2,C,1,C,av,0,0.29345,,0.03664921466,0.29345,P19,B,B2
P19B_T07,S221,H0058,ego,3,3,3,5,,,P19B,7,completed,H0058,H0057,1,C1,C,1,C,av,0,0.263301,,0.03664921466,0.263301,P19,B,B2
P19B_T07,S221,H0057,cp,2,3,5,4,2,6,P19B,7,completed,H0058,H0057,1,C1,C,1,C,av,0,0.263301,,0.03664921466,0.263301,P19,B,B2
P19B_T08,S378,H0058,ego,3,1,5,5,,,P19B,8,completed,H0058,H0057,1,A7,W,0,none,av,0,,0.520001,0,0.520001,P19,B,B2
P19B_T08,S378,H0057,cp,2,-1,5,5,3,5,P19B,8,completed,H0058,H0057,1,A7,W,0,none,av,0,,0.520001,0,0.520001,P19,B,B2
P19B_T09,S489,H0058,ego,2,1,4,4,,,P19B,9,completed,H0058,H0057,1,A6,A,1,A,human,0,0.278537,,0.03141361257,0.278537,P19,B,B2
P19B_T09,S489,H0057,cp,2,-3,5,4,3,5,P19B,9,completed,H0058,H0057,1,A6,A,1,A,human,0,0.278537,,0.03141361257,0.278537,P19,B,B2
P19B_T10,S389,H0058,ego,3,-3,3,4,,,P19B,10,completed,H0058,H0057,1,C3,C,1,C,human,0,0.327164,,0.04188481675,0.327164,P19,B,B2
P19B_T10,S389,H0057,cp,4,0,4,6,3,6,P19B,10,completed,H0058,H0057,1,C3,C,1,C,human,0,0.327164,,0.04188481675,0.327164,P19,B,B2
P19B_T11,S348,H0058,ego,3,2,4,5,,,P19B,11,completed,H0058,H0057,1,A6,W,0,none,av,1,,0.520001,0,0.520001,P19,B,B2
P19B_T11,S348,H0057,cp,3,1,4,5,2,5,P19B,11,completed,H0058,H0057,1,A6,W,0,none,av,1,,0.520001,0,0.520001,P19,B,B2
P19B_T12,S828,H0058,ego,5,-1,5,5,,,P19B,12,completed,H0058,H0057,1,A5,A,1,A,av,0,0.290967,,0.03141361257,0.290967,P19,B,B2
P19B_T12,S828,H0057,cp,3,0,4,5,5,6,P19B,12,completed,H0058,H0057,1,A5,A,1,A,av,0,0.290967,,0.03141361257,0.290967,P19,B,B2
P19B_T13,S768,H0058,ego,5,2,5,4,,,P19B,13,completed,H0058,H0057,1,C3,C,1,C,av,0,0.209844,,0.03664921466,0.209844,P19,B,B2
P19B_T13,S768,H0057,cp,4,3,3,5,3,5,P19B,13,completed,H0058,H0057,1,C3,C,1,C,av,0,0.209844,,0.03664921466,0.209844,P19,B,B2
P19B_T14,S230,H0058,ego,1,0,5,6,,,P19B,14,completed,H0058,H0057,1,A5,W,0,none,av,0,,0.520001,0,0.520001,P19,B,B2
P19B_T14,S230,H0057,cp,1,0,5,6,3,6,P19B,14,completed,H0058,H0057,1,A5,W,0,none,av,0,,0.520001,0,0.520001,P19,B,B2
P19B_T15,S413,H0058,ego,3,2,5,5,,,P19B,15,completed,H0058,H0057,1,C2,C,1,C,human,0,0.300274,,0.03141361257,0.300274,P19,B,B2
P19B_T15,S413,H0057,cp,2,1,5,6,2,5,P19B,15,completed,H0058,H0057,1,C2,C,1,C,human,0,0.300274,,0.03141361257,0.300274,P19,B,B2
P19B_T16,S564,H0058,ego,6,-1,5,5,,,P19B,16,completed,H0058,H0057,1,A5,A,1,A,human,0,0.289512,,0.03141361257,0.289512,P19,B,B2
P19B_T16,S564,H0057,cp,4,1,4,5,6,6,P19B,16,completed,H0058,H0057,1,A5,A,1,A,human,0,0.289512,,0.03141361257,0.289512,P19,B,B2
P19B_T17,S486,H0058,ego,5,-1,4,5,,,P19B,17,completed,H0058,H0057,1,A6,W,0,none,human,0,,0.520001,0,0.520001,P19,B,B2
P19B_T17,S486,H0057,cp,1,0,5,4,3,5,P19B,17,completed,H0058,H0057,1,A6,W,0,none,human,0,,0.520001,0,0.520001,P19,B,B2
P20A_T03,S520,H0059,ego,2,1,3,5,,,P20A,3,completed,H0059,H0060,1,B3,C,1,C,av,0,0.193655,,0.02617801047,0.193655,P20,A,B1
P20A_T03,S520,H0060,cp,2,-1,5,5,3,6,P20A,3,completed,H0059,H0060,1,B3,C,1,C,av,0,0.193655,,0.02617801047,0.193655,P20,A,B1
P20A_T04,S903,H0059,ego,3,0,4,6,,,P20A,4,completed,H0059,H0060,1,A4,A,1,A,av,0,0.228355,,0.04188481675,0.228355,P20,A,B1
P20A_T04,S903,H0060,cp,5,0,4,5,4,5,P20A,4,completed,H0059,H0060,1,A4,A,1,A,av,0,0.228355,,0.04188481675,0.228355,P20,A,B1
P20A_T05,S999,H0059,ego,2,-3,5,6,,,P20A,5,completed,H0059,H0060,1,A2,W,0,none,av,0,,0.520001,0,0.520001,P20,A,B1
P20A_T05,S999,H0060,cp,5,1,7,6,1,5,P20A,5,completed,H0059,H0060,1,A2,W,0,none,av,0,,0.520001,0,0.520001,P20,A,B1
P20A_T06,S398,H0059,ego,2,0,5,4,,,P20A,6,completed,H0059,H0060,1,B3,C,1,C,human,0,0.308015,,0.02617801047,0.308015,P20,A,B1
P20A_T06,S398,H0060,cp,3,1,5,6,4,5,P20A,6,completed,H0059,H0060,1,B3,C,1,C,human,0,0.308015,,0.02617801047,0.308015,P20,A,B1
P20A_T07,S845,H0059,ego,2,0,5,5,,,P20A,7,completed,H0059,H0060,1,B2,C,1,C,human,0,0.19156,,0.04188481675,0.19156,P20,A,B1
P20A_T07,S845,H0060,cp,3,0,3,6,2,6,P20A,7,completed,H0059,H0060,1,B2,C,1,C,human,0,0.19156,,0.04188481675,0.19156,P20,A,B1
P20A_T08,S643,H0059,ego,1,0,4,6,,,P20A,8,completed,H0059,H0060,1,C4,W,0,none,human,0,,0.520001,0,0.520001,P20,A,B1
P20A_T08,S643,H0060,cp,1,1,6,5,3,5,P20A,8,completed,H0059,H0060,1,C4,W,0,none,human,0,,0.520001,0,0.520001,P20,A,B1
P20A_T09,S836,H0059,ego,3,-1,5,4,,,P20A,9,completed,H0059,H0060,1,A3,A,1,A,human,0,0.20861,,0.03664921466,0.20861,P20,A,B1
P20A_T09,S836,H0060,cp,2,0,2,3,5,5,P20A,9,completed,H0059,H0060,1,A3,A,1,A,human,0,0.20861,,0.03664921466,0.20861,P20,A,B1
P20A_T10,S310,H0059,ego,3,2,5,6,,,P20A,10,completed,H0059,H0060,1,B2,C,1,C,av,0,0.314468,,0.03664921466,0.314468,P20,A,B1
P20A_T10,S310,H0060,cp,2,2,4,5,3,5,P20A,10,completed,H0059,H0060,1,B2,C,1,C,av,0,0.314468,,0.03664921466,0.314468,P20,A,B1
P20A_T11,S554,H0059,ego,3,-1,6,5,,,P20A,11,completed,H0059,H0060,1,A1,W,0,none,human,0,,0.520001,0,0.520001,P20,A,B1
P20A_T11,S554,H0060,cp,4,-1,3,4,1,5,P20A,11,completed,H0059,H0060,1,A1,W,0,none,human,0,,0.520001,0,0.520001,P20,A,B1
P20A_T12,S953,H0059,ego,1,0,4,4,,,P20A,12,completed,H0059,H0060,1,A4,A,1,A,human,0,0.227213,,0.04188481675,0.227213,P20,A,B1
P20A_T12,S953,H0060,cp,4,-1,4,4,5,6,P20A,12,completed,H0059,H0060,1,A4,A,1,A,human,0,0.227213,,0.04188481675,0.227213,P20,A,B1
P20A_T13,S730,H0059,ego,3,-1,3,6,,,P20A,13,completed,H0059,H0060,1,B4,C,1,C,human,0,0.202729,,0.02617801047,0.202729,P20,A,B1
