trial_id,subject_id,seat,segment_id,class,scenario_id,pair_id,mean_pre,count_pre,mean_post,count_post,delta_dial_z
P15A_T07,H0049,ego,S489,A,A6,P15,0.3746619224,20,1.247465575,20,0.872803653
P15A_T07,H0050,cp,S489,A,A6,P15,0.3310130354,20,1.45403838,20,1.123025345
P15A_T08,H0049,ego,S230,W,A5,P15,0.3272092901,20,0.6865873626,20,0.3593780725
P15A_T08,H0050,cp,S230,W,A5,P15,0.3789365703,20,0.797549752,20,0.4186131816
P15A_T09,H0049,ego,S338,C,C2,P15,0.09340466712,20,1.245903655,20,1.152498988
P15A_T09,H0050,cp,S338,C,C2,P15,0.7100702835,20,1.597195525,20,0.887125241
P15A_T10,H0049,ego,S265,C,C1,P15,0.2670877472,20,0.5983264583,20,0.3312387111
P15A_T10,H0050,cp,S265,C,C1,P15,0.4138792809,20,0.7669258034,20,0.3530465225
P15A_T11,H0049,ego,S378,W,A7,P15,0.4184452811,20,0.5703234551,20,0.1518781741
P15A_T11,H0050,cp,S378,W,A7,P15,0.4405770822,20,0.5062909718,20,0.06571388965
P15A_T12,H0049,ego,S413,C,C2,P15,0.5550265512,20,0.6763728984,20,0.1213463472
P15A_T12,H0050,cp,S413,C,C2,P15,0.2465272542,20,0.8756678131,20,0.6291405589
P15A_T13,H0049,ego,S221,C,C1,P15,0.6200445909,20,1.187331636,20,0.5672870453
P15A_T13,H0050,cp,S221,C,C1,P15,0.06749493947,20,1.543395038,20,1.475900098
P15A_T14,H0049,ego,S291,W,A5,P15,0.6132638726,20,1.288509375,20,0.6752455025
P15A_T14,H0050,cp,S291,W,A5,P15,0.483592933,20,0.9362409037,20,0.4526479706
P15A_T15,H0049,ego,S511,A,A6,P15,0.3951280393,20,0.7688980935,20,0.3737700542
P15A_T15,H0050,cp,S511,A,A6,P15,0.2230071783,20,1.371159866,20,1.148152687
P15A_T16,H0049,ego,S564,A,A5,P15,0.4609394355,20,1.738168932,20,1.277229496
P15A_T16,H0050,cp,S564,A,A5,P15,0.5395528006,20,1.773025575,20,1.233472775
P15A_T17,H0049,ego,S486,W,A6,P15,0.2541833088,20,-0.1101036567,20,-0.3642869655
P15A_T17,H0050,cp,S486,W,A6,P15,0.1566552897,20,0.2723907492,20,0.1157354595
P15B_T03,H0049,cp,S938,C,A4,P15,0.4036194325,20,0.6701748012,20,0.2665553686
P15B_T03,H0050,ego,S938,C,A4,P15,0.1209764266,20,0.6847957105,20,0.563819284
P15B_T04,H0049,cp,S102,A,B3,P15,0.2024415933,20,1.205132571,20,1.002690978
P15B_T04,H0050,ego,S102,A,B3,P15,0.3373684863,20,1.079348971,20,0.7419804848
P15B_T05,H0049,cp,S784,W,C4,P15,0.3198583468,20,-0.1814313594,20,-0.5012897062
P15B_T05,H0050,ego,S784,W,C4,P15,0.1297366426,20,-0.04441252645,20,-0.1741491691
P15B_T06,H0049,cp,S163,A,B2,P15,0.2878885614,20,1.262836856,20,0.9749482951
P15B_T06,H0050,ego,S163,A,B2,P15,0.3258967748,20,1.442358092,20,1.116461317
P15B_T07,H0049,cp,S613,C,A4,P15,0.8472668347,20,1.509037674,20,0.6617708392
P15B_T07,H0050,ego,S613,C,A4,P15,0.654171762,20,1.310059199,20,0.655887437
P15B_T08,H0049,cp,S481,W,A1,P15,0.2018093873,20,0.3026152404,20,0.100805853
P15B_T08,H0050,ego,S481,W,A1,P15,0.3531344213,20,0.4293262165,20,0.07619179513
P15B_T09,H0049,cp,S888,C,A5,P15,0.3857193278,20,0.7127929176,20,0.3270735898
P15B_T09,H0050,ego,S888,C,A5,P15,0.5651218346,20,1.073263443,20,0.5081416082
P15B_T10,H0049,cp,S128,C,A3,P15,0.302590448,20,1.038589699,20,0.7359992514
P15B_T10,H0050,ego,S128,C,A3,P15,0.3204369762,20,0.8739010468,20,0.5534640706
P15B_T11,H0049,cp,S250,W,C4,P15,0.1898470597,20,0.2092595002,20,0.01941244046
P15B_T11,H0050,ego,S250,W,C4,P15,0.2676671033,20,-0.1232299326,20,-0.3908970359
P15B_T12,H0049,cp,S370,A,B2,P15,0.4137347272,20,1.018061601,20,0.6043268742
P15B_T12,H0050,ego,S370,A,B2,P15,0.6856913629,20,0.7993410567,20,0.1136496938
P15B_T13,H0049,cp,S473,A,B3,P15,0.3295769632,20,1.43458613,20,1.105009167
P15B_T13,H0050,ego,S473,A,B3,P15,0.1782859073,20,1.278834059,20,1.100548152
P15B_T14,H0049,cp,S766,W,A1,P15,0.5748232737,20,0.3376344896,20,-0.2371887841
P15B_T14,H0050,ego,S766,W,A1,P15,0.3391965986,20,0.540509799,20,0.2013132004
P15B_T15,H0049,cp,S502,C,A5,P15,0.3518405284,20,0.388409302,20,0.03656877354
P15B_T15,H0050,ego,S502,C,A5,P15,0.2077197425,20,0.314351448,20,0.1066317056
P15B_T16,H0049,cp,S857,C,A3,P15,0.3754552788,20,0.9212969078,20,0.545841629
P15B_T16,H0050,ego,S857,C,A3,P15,0.3324853406,20,0.7276766001,20,0.3951912594
P15B_T17,H0049,cp,S692,W,A2,P15,0.3623896899,20,0.907351189,20,0.5449614992
P15B_T17,H0050,ego,S692,W,A2,P15,0.4117321691,20,0.901408616,20,0.4896764469
P16A_T03,H0051,ego,S775,A,A7,P16,0.4311368383,20,0.6241697995,20,0.1930329611
P16A_T03,H0052,cp,S775,A,A7,P16,0.4660894033,20,0.9737256351,20,0.5076362318
P16A_T04,H0051,ego,S848,C,A1,P16,0.3878821606,20,0.6371223052,20,0.2492401446
P16A_T04,H0052,cp,S848,C,A1,P16,0.187336924,20,0.5782910596,20,0.3909541355
P16A_T05,H0051,ego,S281,W,B3,P16,0.3659680504,20,0.4161171892,20,0.05014913883
P16A_T05,H0052,cp,S281,W,B3,P16,0.4805078404,20,0.6890151239,20,0.2085072835
P16A_T06,H0051,ego,S454,A,B1,P16,0.7525119248,20,2.074707054,20,1.322195129
P16A_T06,H0052,cp,S454,A,B1,P16,0.7076995119,20,2.674076436,20,1.966376924
P16A_T07,H0051,ego,S494,C,C4,P16,0.4165234486,20,0.5066413435,20,0.09011789494
P16A_T07,H0052,cp,S494,C,C4,P16,0.610702753,20,0.814074213,20,0.20337146
P16A_T08,H0051,ego,S830,W,B3,P16,0.3548078655,20,1.084975503,20,0.7301676378
P16A_T08,H0052,cp,S830,W,B3,P16,0.01250443669,20,1.218088354,20,1.205583918
P16A_T09,H0051,ego,S725,C,A1,P16,0.5976792965,20,-0.6427979484,20,-1.240477245
P16A_T09,H0052,cp,S725,C,A1,P16,-0.0006985619462,20,-0.1551784124,20,-0.1544798504
P16A_T10,H0051,ego,S447,C,C4,P16,0.2171217739,20,0.7093169911,20,0.4921952172
P16A_T10,H0052,cp,S447,C,C4,P16,0.260227486,20,0.6475948863,20,0.3873674004
P16A_T11,H0051,ego,S844,W,B4,P16,0.2274335934,20,0.4047777723,20,0.1773441788
P16A_T11,H0052,cp,S844,W,B4,P16,0.2831897408,20,0.1594175867,20,-0.1237721542
P16A_T12,H0051,ego,S316,A,B1,P16,0.4181484862,20,1.982414476,20,1.56426599
P16A_T12,H0052,cp,S316,A,B1,P16,0.3466070321,20,1.993228301,20,1.646621269
P16A_T13,H0051,ego,S803,C,A2,P16,0.5227124876,20,0.8940096856,20,0.371297198
P16A_T13,H0052,cp,S803,C,A2,P16,0.1099182578,20,1.289894555,20,1.179976297
P16A_T14,H0051,ego,S756,W,B4,P16,-0.02153172862,20,0.4080278475,20,0.4295595761
P16A_T14,H0052,cp,S756,W,B4,P16,0.3901959933,20,0.6210578124,20,0.2308618191
P16A_T15,H0051,ego,S751,C,A2,P16,0.5959108732,20,1.574852652,20,0.978941779
P16A_T15,H0052,cp,S751,C,A2,P16,0.6788030573,20,1.603132122,20,0.924329065
P16A_T16,H0051,ego,S506,A,A7,P16,0.201038681,20,1.031636033,20,0.8305973523
P16A_T16,H0052,cp,S506,A,A7,P16,0.3690926444,20,1.070686646,20,0.7015940014
P16A_T17,H0051,ego,S975,W,C1,P16,-0.16742665,20,1.0569914,20,1.22441805
P16A_T17,H0052,cp,S975,W,C1,P16,0.243973975,20,1.272711591,20,1.028737616
P16B_T03,H0051,cp,S172,A,B4,P16,0.4876068956,20,0.9781531776,20,0.490546282
P16B_T03,H0052,ego,S172,A,B4,P16,0.1980613814,20,0.7252161256,20,0.5271547442
P16B_T04,H0051,cp,S706,A,C1,P16,0.312891454,20,2.091734103,20,1.778842649
P16B_T04,H0052,ego,S706,A,C1,P16,0.4540899271,20,1.927856776,20,1.473766848
P16B_T05,H0051,cp,S823,W,A6,P16,0.334267868,20,0.9858362598,20,0.6515683918
P16B_T05,H0052,ego,S823,W,A6,P16,0.3140285138,20,1.177073263,20,0.8630447492
P16B_T06,H0051,cp,S339,C,A7,P16,0.4142531754,20,1.785880515,20,1.37162734
P16B_T06,H0052,ego,S339,C,A7,P16,0.3375508236,20,1.48111163,20,1.143560806
P16B_T07,H0051,cp,S824,C,B1,P16,0.3356180831,20,2.426145337,20,2.090527253
P16B_T07,H0052,ego,S824,C,B1,P16,0.4972618261,20,2.245562867,20,1.748301041
P16B_T08,H0051,cp,S123,W,A5,P16,0.2592771615,20,0.3598144153,20,0.1005372538
P16B_T08,H0052,ego,S123,W,A5,P16,0.3422338367,20,0.448084231,20,0.1058503943
P16B_T09,H0051,cp,S852,C,A6,P16,0.00477954222,20,1.269154399,20,1.264374857
P16B_T09,H0052,ego,S852,C,A6,P16,0.4935797624,20,1.432100859,20,0.9385210969
P16B_T10,H0051,cp,S311,C,A7,P16,0.5961976446,20,1.199887171,20,0.6036895261
P16B_T10,H0052,ego,S311,C,A7,P16,0.2171389995,20,1.503585326,20,1.286446326
P16B_T11,H0051,cp,S912,W,A6,P16,0.5745942033,20,1.320534265,20,0.7459400617
P16B_T11,H0052,ego,S912,W,A6,P16,0.5276835368,20,1.073951647,20,0.5462681105
P16B_T12,H0051,cp,S141,C,B1,P16,0.4747619291,20,1.596599479,20,1.12183755
P16B_T12,H0052,ego,S141,C,B1,P16,0.2758136974,20,1.261296002,20,0.9854823042
P16B_T13,H0051,cp,S282,A,B4,P16,0.4703886661,20,0.5317935802,20,0.0614049141
P16B_T13,H0052,ego,S282,A,B4,P16,0.3876936199,20,0.6877996854,20,0.3001060655
P16B_T14,H0051,cp,S429,W,A7,P16,0.517024856,20,-0.03477100568,20,-0.5517958616
P16B_T14,H0052,ego,S429,W,A7,P16,-0.007073656052,20,0.2852393038,20,0.2923129598
P16B_T15,H0051,cp,S673,C,A6,P16,0.391550444,20,1.398356839,20,1.006806395
P16B_T15,H0052,ego,S673,C,A6,P16,0.4715827087,20,0.9684110706,20,0.496828362
P16B_T16,H0051,cp,S939,A,C1,P16,0.4000579939,20,2.063654409,20,1.663596415
P16B_T16,H0052,ego,S939,A,C1,P16,0.5223808884,20,1.588439616,20,1.066058727
P16B_T17,H0051,cp,S414,W,A5,P16,0.5465981508,20,1.649723871,20,1.10312572
P16B_T17,H0052,ego,S414,W,A5,P16,0.6488103248,20,1.318397779,20,0.6695874542
P17A_T03,H0053,ego,S473,A,B3,P17,0.177885845,20,1.305547527,20,1.127661682
P17A_T03,H0054,cp,S473,A,B3,P17,0.2269776137,20,1.569112447,20,1.342134833
P17A_T04,H0053,ego,S370,A,B2,P17,0.5668607727,20,0.7235585721,20,0.1566977994
P17A_T04,H0054,cp,S370,A,B2,P17,0.475627984,20,1.296857434,20,0.8212294495
P17A_T05,H0053,ego,S481,W,A1,P17,0.182446772,20,0.009620654327,20,-0.1728261176
P17A_T05,H0054,cp,S481,W,A1,P17,0.2703637858,20,0.05326026833,20,-0.2171035175
P17A_T06,H0053,ego,S502,C,A5,P17,-0.03311510916,20,0.4780021766,20,0.5111172857
P17A_T06,H0054,cp,S502,C,A5,P17,0.3725765757,20,0.6621835912,20,0.2896070155
P17A_T07,H0053,ego,S613,C,A4,P17,0.5151865705,20,1.212800527,20,0.6976139566
P17A_T07,H0054,cp,S613,C,A4,P17,0.5500430388,20,1.405520186,20,0.8554771471
P17A_T08,H0053,ego,S766,W,A1,P17,0.1714785374,20,0.3127694521,20,0.1412909148
P17A_T08,H0054,cp,S766,W,A1,P17,0.1660051193,20,0.3152422055,20,0.1492370862
P17A_T09,H0053,ego,S163,A,B2,P17,0.2750225846,20,0.788609863,20,0.5135872784
P17A_T09,H0054,cp,S163,A,B2,P17,0.4350413176,20,1.275435665,20,0.8403943476
P17A_T10,H0053,ego,S938,C,A4,P17,0.4741015447,20,0.8327151274,20,0.3586135827
P17A_T10,H0054,cp,S938,C,A4,P17,0.3322982249,20,0.6371606966,20,0.3048624717
P17A_T11,H0053,ego,S250,W,C4,P17,0.134660974,20,0.118410379,20,-0.01625059504
P17A_T11,H0054,cp,S250,W,C4,P17,0.4584116406,20,-0.1938238587,20,-0.6522354993
P17A_T12,H0053,ego,S128,C,A3,P17,0.3909655058,20,0.9381300106,20,0.5471645048
P17A_T12,H0054,cp,S128,C,A3,P17,0.3257989319,20,1.14641175,20,0.8206128183
P17A_T13,H0053,ego,S102,A,B3,P17,0.1658538017,20,1.146538695,20,0.9806848936
P17A_T13,H0054,cp,S102,A,B3,P17,0.6499619606,20,1.136077011,20,0.4861150505
P17A_T14,H0053,ego,S784,W,C4,P17,0.06459633176,20,-0.1705298474,20,-0.2351261791
P17A_T14,H0054,cp,S784,W,C4,P17,0.2968049322,20,0.1420428304,20,-0.1547621019
P17A_T15,H0053,ego,S888,C,A5,P17,0.340135014,20,0.9013002196,20,0.5611652056
P17A_T15,H0054,cp,S888,C,A5,P17,0.7257089388,20,1.045974858,20,0.3202659194
P17A_T16,H0053,ego,S857,C,A3,P17,0.4512969098,20,0.6861418521,20,0.2348449423
P17A_T16,H0054,cp,S857,C,A3,P17,0.06426096918,20,0.5953037698,20,0.5310428007
P17A_T17,H0053,ego,S692,W,A2,P17,0.3231385301,20,0.6957039028,20,0.3725653727
P17A_T17,H0054,cp,S692,W,A2,P17,0.5187181732,20,0.8310912131,20,0.3123730399
P17B_T03,H0053,cp,S190,C,B1,P17,0.3071202611,20,0.5932481196,20,0.2861278585
P17B_T03,H0054,ego,S190,C,B1,P17,0.4493841596,20,0.4930539821,20,0.04366982251
P17B_T04,H0053,cp,S222,C,A6,P17,0.4739670401,20,1.373521235,20,0.8995541952
P17B_T04,H0054,ego,S222,C,A6,P17,0.4131632421,20,0.6943100774,20,0.2811468353
P17B_T05,H0053,cp,S984,W,C1,P17,0.4358777974,20,1.462355376,20,1.026477579
P17B_T05,H0054,ego,S984,W,C1,P17,0.3838609269,20,1.489394364,20,1.105533437
P17B_T06,H0053,cp,S136,C,B1,P17,0.7474881541,20,1.778343244,20,1.03085509
P17B_T06,H0054,ego,S136,C,B1,P17,0.286013886,20,1.748934441,20,1.462920555
P17B_T07,H0053,cp,S699,C,A7,P17,0.2145444484,20,0.9459312745,20,0.7313868261
P17B_T07,H0054,ego,S699,C,A7,P17,0.526438396,20,0.9368188009,20,0.4103804049
P17B_T08,H0053,cp,S578,W,B4,P17,0.37926361,20,0.007700907584,20,-0.3715627024
P17B_T08,H0054,ego,S578,W,B4,P17,0.3746361239,20,-0.1934045495,20,-0.5680406735
P17B_T09,H0053,cp,S229,A,A2,P17,0.5508180483,20,1.158387323,20,0.607569275
P17B_T09,H0054,ego,S229,A,A2,P17,0.4135455535,20,0.907701475,20,0.4941559215
P17B_T10,H0053,cp,S206,C,A7,P17,0.4055531355,20,1.62785711,20,1.222303974
P17B_T10,H0054,ego,S206,C,A7,P17,0.2394335642,20,1.098018533,20,0.8585849684
P17B_T11,H0053,cp,S226,W,B3,P17,0.6267152969,20,0.1932682743,20,-0.4334470226
P17B_T11,H0054,ego,S226,W,B3,P17,0.1845410536,20,0.3101734969,20,0.1256324433
P17B_T12,H0053,cp,S609,A,A1,P17,0.527988958,20,2.508348342,20,1.980359384
P17B_T12,H0054,ego,S609,A,A1,P17,0.8305732429,20,1.869251523,20,1.038678281
P17B_T13,H0053,cp,S966,A,A2,P17,0.5829768631,20,1.263337554,20,0.6803606913
P17B_T13,H0054,ego,S966,A,A2,P17,0.6479147449,20,1.233813058,20,0.5858983134
P17B_T14,H0053,cp,S240,W,B3,P17,0.3502595382,20,0.3590267893,20,0.00876725105
P17B_T14,H0054,ego,S240,W,B3,P17,0.2380769755,20,0.2165442135,20,-0.02153276196
P17B_T15,H0053,cp,S551,C,A6,P17,0.08017440406,20,0.3966513799,20,0.3164769758
P17B_T15,H0054,ego,S551,C,A6,P17,0.2567485686,20,0.5501170346,20,0.2933684659
P17B_T16,H0053,cp,S367,A,A1,P17,0.7091665854,20,2.572458101,20,1.863291516
P17B_T16,H0054,ego,S367,A,A1,P17,0.6101892473,20,2.229832792,20,1.619643544
P17B_T17,H0053,cp,S874,W,B4,P17,0.3161809766,20,0.1969854909,20,-0.1191954857
P17B_T17,H0054,ego,S874,W,B4,P17,0.4080698683,20,0.4001276583,20,-0.007942210024
P18A_T03,H0055,ego,S673,C,A6,P18,0.4272786482,20,1.419897754,20,0.9926191061
P18A_T03,H0056,cp,S673,C,A6,P18,0.3383080946,20,1.331519003,20,0.9932109089
P18A_T04,H0055,ego,S824,C,B1,P18,0.3853890341,20,2.011464387,20,1.626075353
P18A_T04,H0056,cp,S824,C,B1,P18,0.5047514724,20,2.271628419,20,1.766876946
P18A_T05,H0055,ego,S414,W,A5,P18,0.6969445532,20,1.81741299,20,1.120468437
P18A_T05,H0056,cp,S414,W,A5,P18,0.622412389,20,1.612125239,20,0.9897128495
P18A_T06,H0055,ego,S339,C,A7,P18,0.2462253884,20,1.469431193,20,1.223205805
P18A_T06,H0056,cp,S339,C,A7,P18,0.2301300124,20,1.721457442,20,1.49132743
P18A_T07,H0055,ego,S706,A,C1,P18,0.4320030407,20,1.957145986,20,1.525142945
P18A_T07,H0056,cp,S706,A,C1,P18,0.5935355516,20,1.86046366,20,1.266928109
P18A_T08,H0055,ego,S429,W,A7,P18,0.1592238822,20,0.220822693,20,0.06159881078
P18A_T08,H0056,cp,S429,W,A7,P18,0.2757118682,20,-0.1939085565,20,-0.4696204247
P18A_T09,H0055,ego,S852,C,A6,P18,0.430791658,20,1.56691116,20,1.136119502
P18A_T09,H0056,cp,S852,C,A6,P18,0.2516180917,20,1.184790879,20,0.9331727872
P18A_T10,H0055,ego,S172,A,B4,P18,0.2281152169,20,0.6468296505,20,0.4187144336
P18A_T10,H0056,cp,S172,A,B4,P18,0.1988973391,20,0.9914933511,20,0.792596012
P18A_T11,H0055,ego,S123,W,A5,P18,0.2419976627,20,0.4240442563,20,0.1820465936
P18A_T11,H0056,cp,S123,W,A5,P18,0.2775917777,20,0.1774211581,20,-0.1001706196
P18A_T12,H0055,ego,S311,C,A7,P18,0.2365100991,20,1.532047565,20,1.295537466
P18A_T12,H0056,cp,S311,C,A7,P18,-0.03778088455,20,1.188253244,20,1.226034128
P18A_T13,H0055,ego,S282,A,B4,P18,0.1051962133,20,0.5946917386,20,0.4894955253
P18A_T13,H0056,cp,S282,A,B4,P18,0.1978621991,20,1.148025561,20,0.9501633615
P18A_T14,H0055,ego,S823,W,A6,P18,0.2865523188,20,0.9413773563,20,0.6548250375
P18A_T14,H0056,cp,S823,W,A6,P18,0.4195963323,20,1.129702392,20,0.71010606
P18A_T15,H0055,ego,S141,C,B1,P18,0.1682244557,20,1.342502513,20,1.174278057
P18A_T15,H0056,cp,S141,C,B1,P18,0.5512018939,20,1.539272797,20,0.9880709033
P18A_T16,H0055,ego,S939,A,C1,P18,0.5973325529,20,1.690290489,20,1.092957936
P18A_T16,H0056,cp,S939,A,C1,P18,0.320924881,20,2.078961494,20,1.758036613
P18A_T17,H0055,ego,S912,W,A6,P18,0.2075580523,20,1.166428036,20,0.9588699838
P18A_T17,H0056,cp,S912,W,A6,P18,0.4022488131,20,1.242366081,20,0.8401172681
P18B_T03,H0055,cp,S730,C,B4,P18,0.3341717731,20,-0.1705629467,20,-0.5047347198
P18B_T03,H0056,ego,S730,C,B4,P18,-0.02556147294,20,0.08131970961,20,0.1068811826
P18B_T04,H0055,cp,S398,C,B3,P18,0.3372850267,20,0.8555872328,20,0.5183022061
P18B_T04,H0056,ego,S398,C,B3,P18,0.1474496899,20,0.2347346008,20,0.08728491097
P18B_T05,H0055,cp,S796,W,A1,P18,0.4970664061,20,1.711598711,20,1.214532305
P18B_T05,H0056,ego,S796,W,A1,P18,0.2595303689,20,1.320513204,20,1.060982835
P18B_T06,H0055,cp,S953,A,A4,P18,0.4336868627,20,1.445433702,20,1.011746839
P18B_T06,H0056,ego,S953,A,A4,P18,0.2652295881,20,1.416281504,20,1.151051916
P18B_T07,H0055,cp,S520,C,B3,P18,0.3022276111,20,-0.3088907383,20,-0.6111183493
P18B_T07,H0056,ego,S520,C,B3,P18,0.02991965299,20,0.01288148607,20,-0.01703816692
P18B_T08,H0055,cp,S554,W,A1,P18,0.3118823313,20,1.684427397,20,1.372545065
P18B_T08,H0056,ego,S554,W,A1,P18,0.7585868446,20,1.862914681,20,1.104327837
P18B_T09,H0055,cp,S324,C,B4,P18,0.4093138426,20,1.975135019,20,1.565821177
P18B_T09,H0056,ego,S324,C,B4,P18,0.7458677102,20,1.558309855,20,0.812442145
P18B_T10,H0055,cp,S845,C,B2,P18,0.5110942178,20,0.9389061356,20,0.4278119177
P18B_T10,H0056,ego,S845,C,B2,P18,0.1836914891,20,0.9214012832,20,0.7377097941
P18B_T11,H0055,cp,S999,W,A2,P18,0.2613797861,20,0.6417176154,20,0.3803378293
P18B_T11,H0056,ego,S999,W,A2,P18,-0.03970838667,20,0.8215043213,20,0.861212708
P18B_T12,H0055,cp,S903,A,A4,P18,0.4246862892,20,1.619097527,20,1.194411238
P18B_T12,H0056,ego,S903,A,A4,P18,0.2272268611,20,1.147287875,20,0.9200610135
P18B_T14,H0055,cp,S643,W,C4,P18,0.1348993174,20,0.4291078361,20,0.2942085187
P18B_T14,H0056,ego,S643,W,C4,P18,0.4464861767,20,-0.1107285112,20,-0.5572146879
P18B_T15,H0055,cp,S681,A,A3,P18,0.8069623308,20,1.896104411,20,1.08914208
P18B_T15,H0056,ego,S681,A,A3,P18,0.5540336563,20,1.30261837,20,0.7485847135
P18B_T16,H0055,cp,S310,C,B2,P18,0.3784235835,20,1.138978104,20,0.7605545204
P18B_T16,H0056,ego,S310,C,B2,P18,0.3220552063,20,1.069557187,20,0.7475019808
P18B_T17,H0055,cp,S326,W,C4,P18,0.3580360125,20,0.7713476792,20,0.4133116667
P18B_T17,H0056,ego,S326,W,C4,P18,-0.0712980048,20,0.9468871446,20,1.018185149
P19A_T03,H0057,ego,S609,A,A1,P19,0.4377081753,20,2.010847879,20,1.573139703
P19A_T03,H0058,cp,S609,A,A1,P19,0.3824708273,20,2.368952015,20,1.986481188
P19A_T04,H0057,ego,S966,A,A2,P19,0.6521125839,20,0.8745660577,20,0.2224534738
P19A_T04,H0058,cp,S966,A,A2,P19,0.6584481894,20,1.497055344,20,0.8386071549
P19A_T05,H0057,ego,S226,W,B3,P19,0.2393415592,20,0.3154275499,20,0.07608599067
P19A_T05,H0058,cp,S226,W,B3,P19,0.1315411124,20,0.1178006888,20,-0.01374042359
P19A_T06,H0057,ego,S222,C,A6,P19,0.2396070456,20,0.8998717393,20,0.6602646937
P19A_T06,H0058,cp,S222,C,A6,P19,0.2438857738,20,0.9095210337,20,0.66563526
P19A_T07,H0057,ego,S190,C,B1,P19,0.2614252012,20,0.5180419485,20,0.2566167473
P19A_T07,H0058,cp,S190,C,B1,P19,0.344302984,20,0.8585550355,20,0.5142520514
P19A_T08,H0057,ego,S240,W,B3,P19,0.2081710415,20,0.4556285078,20,0.2474574663
P19A_T08,H0058,cp,S240,W,B3,P19,0.08787471419,20,-0.06520219241,20,-0.1530769066
P19A_T09,H0057,ego,S551,C,A6,P19,0.3496149585,20,0.1287302681,20,-0.2208846904
P19A_T09,H0058,cp,S551,C,A6,P19,0.06687047292,20,0.1796803048,20,0.1128098319
P19A_T10,H0057,ego,S699,C,A7,P19,0.6100812587,20,1.034123388,20,0.4240421295
P19A_T10,H0058,cp,S699,C,A7,P19,0.2781056308,20,1.385545605,20,1.107439974
P19A_T11,H0057,ego,S984,W,C1,P19,0.4972012656,20,1.296991134,20,0.799789868
P19A_T11,H0058,cp,S984,W,C1,P19,0.6856904876,20,1.408959191,20,0.7232687034
P19A_T12,H0057,ego,S136,C,B1,P19,0.5698480005,20,1.602867677,20,1.033019676
P19A_T12,H0058,cp,S136,C,B1,P19,0.04661766106,20,1.784363785,20,1.737746124
P19A_T13,H0057,ego,S367,A,A1,P19,0.2414654505,20,2.160727023,20,1.919261573
P19A_T13,H0058,cp,S367,A,A1,P19,0.2610255209,20,2.605175183,20,2.344149662
P19A_T14,H0057,ego,S874,W,B4,P19,0.4198240456,20,0.5370604293,20,0.1172363837
P19A_T14,H0058,cp,S874,W,B4,P19,0.2548471013,20,0.2623375405,20,0.007490439251
P19A_T15,H0057,ego,S229,A,A2,P19,0.5215174069,20,1.106335691,20,0.5848182839
P19A_T15,H0058,cp,S229,A,A2,P19,0.3657962508,20,1.473295862,20,1.107499611
P19A_T16,H0057,ego,S206,C,A7,P19,0.2614614039,20,1.17039032,20,0.9089289163
P19A_T16,H0058,cp,S206,C,A7,P19,0.3401403036,20,1.264899437,20,0.9247591338
P19A_T17,H0057,ego,S578,W,B4,P19,0.1493658024,20,-0.2018727137,20,-0.3512385162
P19A_T17,H0058,cp,S578,W,B4,P19,0.01505762562,20,0.02261962957,20,0.007562003957
P19B_T03,H0057,cp,S511,A,A6,P19,0.5099928834,20,1.190253531,20,0.6802606471
P19B_T03,H0058,ego,S511,A,A6,P19,0.73017988,20,1.225192953,20,0.4950130729
P19B_T04,H0057,cp,S265,C,C1,P19,0.06042785616,20,1.00756268,20,0.9471348238
P19B_T04,H0058,ego,S265,C,C1,P19,0.2188977638,20,0.9131111965,20,0.6942134327
P19B_T05,H0057,cp,S291,W,A5,P19,0.2969038392,20,1.095655897,20,0.7987520575
P19B_T05,H0058,ego,S291,W,A5,P19,0.07251215726,20,1.125729939,20,1.053217781
P19B_T06,H0057,cp,S338,C,C2,P19,0.4747917993,20,1.625470224,20,1.150678425
P19B_T06,H0058,ego,S338,C,C2,P19,0.5062181318,20,1.569943998,20,1.063725866
P19B_T07,H0057,cp,S221,C,C1,P19,0.2110310542,20,1.173189995,20,0.9621589409
P19B_T07,H0058,ego,S221,C,C1,P19,0.3107033545,20,1.319276687,20,1.008573332
P19B_T08,H0057,cp,S378,W,A7,P19,0.2774991964,20,0.5303387962,20,0.2528395998
P19B_T08,H0058,ego,S378,W,A7,P19,0.02588775116,20,0.3706507234,20,0.3447629722
P19B_T09,H0057,cp,S489,A,A6,P19,0.6369315885,20,1.202610716,20,0.5656791275
P19B_T09,H0058,ego,S489,A,A6,P19,0.2965931799,20,1.117833966,20,0.8212407862
P19B_T10,H0057,cp,S389,C,C3,P19,0.2940438266,20,1.299296038,20,1.005252212
P19B_T10,H0058,ego,S389,C,C3,P19,0.1790720048,20,1.317726118,20,1.138654113
P19B_T11,H0057,cp,S348,W,A6,P19,0.4919398077,20,0.115118056,20,-0.3768217517
P19B_T11,H0058,ego,S348,W,A6,P19,0.327855029,20,0.1966411402,20,-0.1312138889
P19B_T12,H0057,cp,S828,A,A5,P19,0.3867951231,20,2.241446958,20,1.854651835
P19B_T12,H0058,ego,S828,A,A5,P19,0.1694823342,20,1.568309937,20,1.398827603
P19B_T13,H0057,cp,S768,C,C3,P19,0.512852896,20,1.633929587,20,1.12107669
P19B_T13,H0058,ego,S768,C,C3,P19,0.6980592543,20,1.649166127,20,0.9511068731
P19B_T14,H0057,cp,S230,W,A5,P19,0.2929336107,20,0.6033596256,20,0.3104260149
